,date,home,vs,quarter,time_left,game_time,shot_made,cum_shot_made,cum_attempts,cum_fg_percent,shot_value,shot_distance
1545,2015-05-19 00:00:00,True,HOU,1,1900-01-01 00:07:14,4.766666666666667,True,1.0,2,0.5,2,17
1546,2015-05-19 00:00:00,True,HOU,1,1900-01-01 00:05:52,6.133333333333334,True,2.0,3,0.6666666666666666,3,26
1547,2015-05-19 00:00:00,True,HOU,1,1900-01-01 00:02:33,9.45,True,3.0,4,0.75,3,26
1548,2015-05-19 00:00:00,True,HOU,1,1900-01-01 00:01:37,10.383333333333333,True,4.0,5,0.8,3,24
1549,2015-05-19 00:00:00,True,HOU,1,1900-01-01 00:01:08,10.866666666666667,False,4.0,6,0.6666666666666666,3,26
1550,2015-05-19 00:00:00,True,HOU,2,1900-01-01 00:02:56,21.066666666666666,False,4.0,7,0.5714285714285714,2,22
1551,2015-05-19 00:00:00,True,HOU,2,1900-01-01 00:01:36,22.4,False,4.0,8,0.5,3,26
1552,2015-05-19 00:00:00,True,HOU,2,1900-01-01 00:00:01,23.983333333333334,True,5.0,9,0.5555555555555556,2,20
1553,2015-05-19 00:00:00,True,HOU,3,1900-01-01 00:09:03,26.95,True,6.0,10,0.6,2,16
1554,2015-05-19 00:00:00,True,HOU,3,1900-01-01 00:07:42,28.299999999999997,True,7.0,11,0.6363636363636364,2,22
1555,2015-05-19 00:00:00,True,HOU,3,1900-01-01 00:07:03,28.95,True,8.0,12,0.6666666666666666,3,24
1556,2015-05-19 00:00:00,True,HOU,3,1900-01-01 00:03:55,32.083333333333336,True,9.0,13,0.6923076923076923,3,24
1557,2015-05-19 00:00:00,True,HOU,3,1900-01-01 00:02:54,33.1,False,9.0,14,0.6428571428571429,3,26
1558,2015-05-19 00:00:00,True,HOU,3,1900-01-01 00:02:42,33.3,False,9.0,15,0.6,3,23
1559,2015-05-19 00:00:00,True,HOU,3,1900-01-01 00:02:00,34.0,False,9.0,16,0.5625,3,29
1560,2015-05-19 00:00:00,True,HOU,4,1900-01-01 00:05:53,42.11666666666667,True,10.0,17,0.5882352941176471,2,2
1561,2015-05-19 00:00:00,True,HOU,4,1900-01-01 00:04:08,43.86666666666667,False,10.0,18,0.5555555555555556,2,3
1562,2015-05-19 00:00:00,True,HOU,4,1900-01-01 00:03:35,44.416666666666664,True,11.0,19,0.5789473684210527,2,3
1563,2015-05-19 00:00:00,True,HOU,4,1900-01-01 00:03:08,44.86666666666667,True,12.0,20,0.6,3,26
1564,2015-05-19 00:00:00,True,HOU,4,1900-01-01 00:02:01,45.983333333333334,True,13.0,21,0.6190476190476191,2,2
1565,2015-05-19 00:00:00,True,HOU,4,1900-01-01 00:01:12,46.8,False,13.0,22,0.5909090909090909,2,2
1566,2015-05-21 00:00:00,True,HOU,1,1900-01-01 00:11:16,0.7333333333333325,True,1.0,1,1.0,2,5
1567,2015-05-21 00:00:00,True,HOU,1,1900-01-01 00:10:31,1.4833333333333325,False,1.0,2,0.5,3,25
1568,2015-05-21 00:00:00,True,HOU,1,1900-01-01 00:09:26,2.5666666666666664,False,1.0,3,0.3333333333333333,3,28
1569,2015-05-21 00:00:00,True,HOU,1,1900-01-01 00:07:02,4.966666666666667,False,1.0,4,0.25,2,2
1570,2015-05-21 00:00:00,True,HOU,1,1900-01-01 00:03:51,8.149999999999999,True,2.0,5,0.4,3,28
1571,2015-05-21 00:00:00,True,HOU,1,1900-01-01 00:03:01,8.983333333333334,True,3.0,6,0.5,3,23
1572,2015-05-21 00:00:00,True,HOU,1,1900-01-01 00:02:31,9.483333333333334,True,4.0,7,0.5714285714285714,3,24
1573,2015-05-21 00:00:00,True,HOU,1,1900-01-01 00:01:10,10.833333333333334,True,5.0,8,0.625,3,26
1574,2015-05-21 00:00:00,True,HOU,1,1900-01-01 00:00:48,11.2,False,5.0,9,0.5555555555555556,3,26
1575,2015-05-21 00:00:00,True,HOU,2,1900-01-01 00:02:12,21.8,True,6.0,10,0.6,2,22
1576,2015-05-21 00:00:00,True,HOU,2,1900-01-01 00:00:33,23.45,False,6.0,11,0.5454545454545454,3,24
1577,2015-05-21 00:00:00,True,HOU,3,1900-01-01 00:09:31,26.483333333333334,True,7.0,12,0.5833333333333334,2,10
1578,2015-05-21 00:00:00,True,HOU,3,1900-01-01 00:06:48,29.2,True,8.0,13,0.6153846153846154,2,1
1579,2015-05-21 00:00:00,True,HOU,3,1900-01-01 00:04:41,31.316666666666666,True,9.0,14,0.6428571428571429,3,26
1580,2015-05-21 00:00:00,True,HOU,3,1900-01-01 00:02:25,33.583333333333336,True,10.0,15,0.6666666666666666,2,1
1581,2015-05-21 00:00:00,True,HOU,3,1900-01-01 00:01:03,34.95,False,10.0,16,0.625,3,23
1582,2015-05-21 00:00:00,True,HOU,3,1900-01-01 00:00:10,35.833333333333336,False,10.0,17,0.5882352941176471,2,3
1583,2015-05-21 00:00:00,True,HOU,4,1900-01-01 00:07:07,40.88333333333333,True,11.0,18,0.6111111111111112,2,1
1584,2015-05-21 00:00:00,True,HOU,4,1900-01-01 00:02:52,45.13333333333333,True,12.0,19,0.631578947368421,2,23
1585,2015-05-21 00:00:00,True,HOU,4,1900-01-01 00:02:02,45.96666666666667,False,12.0,20,0.6,3,26
1586,2015-05-21 00:00:00,True,HOU,4,1900-01-01 00:01:39,46.35,True,13.0,21,0.6190476190476191,2,22
1587,2015-05-23 00:00:00,False,HOU,1,1900-01-01 00:09:03,2.9499999999999993,True,1.0,1,1.0,3,25
1588,2015-05-23 00:00:00,False,HOU,1,1900-01-01 00:08:37,3.383333333333333,False,1.0,2,0.5,3,25
1589,2015-05-23 00:00:00,False,HOU,2,1900-01-01 00:08:12,15.799999999999999,False,1.0,3,0.3333333333333333,3,26
1590,2015-05-23 00:00:00,False,HOU,2,1900-01-01 00:06:37,17.383333333333333,False,1.0,4,0.25,2,4
1591,2015-05-23 00:00:00,False,HOU,2,1900-01-01 00:05:57,18.05,True,2.0,5,0.4,2,2
1592,2015-05-23 00:00:00,False,HOU,2,1900-01-01 00:04:32,19.46666666666667,True,3.0,6,0.5,3,29
1593,2015-05-23 00:00:00,False,HOU,2,1900-01-01 00:03:13,20.78333333333333,True,4.0,7,0.5714285714285714,2,8
1594,2015-05-23 00:00:00,False,HOU,3,1900-01-01 00:11:25,24.583333333333336,False,4.0,8,0.5,2,21
1595,2015-05-23 00:00:00,False,HOU,3,1900-01-01 00:10:24,25.6,False,4.0,9,0.4444444444444444,2,9
1596,2015-05-23 00:00:00,False,HOU,3,1900-01-01 00:09:16,26.733333333333334,True,5.0,10,0.5,3,23
1597,2015-05-23 00:00:00,False,HOU,3,1900-01-01 00:07:55,28.083333333333332,True,6.0,11,0.5454545454545454,2,4
1598,2015-05-23 00:00:00,False,HOU,3,1900-01-01 00:06:32,29.46666666666667,True,7.0,12,0.5833333333333334,2,7
1599,2015-05-23 00:00:00,False,HOU,3,1900-01-01 00:06:05,29.916666666666668,True,8.0,13,0.6153846153846154,3,23
1600,2015-05-23 00:00:00,False,HOU,3,1900-01-01 00:04:08,31.866666666666667,True,9.0,14,0.6428571428571429,3,25
1601,2015-05-23 00:00:00,False,HOU,3,1900-01-01 00:02:15,33.75,False,9.0,15,0.6,2,3
1602,2015-05-23 00:00:00,False,HOU,3,1900-01-01 00:01:09,34.85,True,10.0,16,0.625,2,4
1603,2015-05-23 00:00:00,False,HOU,3,1900-01-01 00:00:39,35.35,True,11.0,17,0.6470588235294118,3,23
1604,2015-05-23 00:00:00,False,HOU,4,1900-01-01 00:06:57,41.05,False,11.0,18,0.6111111111111112,2,4
1605,2015-05-23 00:00:00,False,HOU,4,1900-01-01 00:05:34,42.43333333333334,True,12.0,19,0.631578947368421,3,24
1606,2015-05-25 00:00:00,False,HOU,1,1900-01-01 00:10:38,1.3666666666666671,False,0.0,1,0.0,3,25
1607,2015-05-25 00:00:00,False,HOU,1,1900-01-01 00:07:27,4.55,False,0.0,2,0.0,3,25
1608,2015-05-25 00:00:00,False,HOU,1,1900-01-01 00:06:06,5.9,True,1.0,3,0.3333333333333333,3,25
1609,2015-05-25 00:00:00,False,HOU,1,1900-01-01 00:05:29,6.516666666666667,True,2.0,4,0.5,3,23
1610,2015-05-25 00:00:00,False,HOU,1,1900-01-01 00:04:28,7.533333333333333,True,3.0,5,0.6,3,25
1611,2015-05-25 00:00:00,False,HOU,1,1900-01-01 00:02:12,9.8,False,3.0,6,0.5,3,26
1612,2015-05-25 00:00:00,False,HOU,1,1900-01-01 00:01:23,10.616666666666667,False,3.0,7,0.42857142857142855,3,25
1613,2015-05-25 00:00:00,False,HOU,3,1900-01-01 00:04:27,31.55,False,3.0,8,0.375,2,22
1614,2015-05-25 00:00:00,False,HOU,3,1900-01-01 00:03:32,32.46666666666667,False,3.0,9,0.3333333333333333,3,25
1615,2015-05-25 00:00:00,False,HOU,3,1900-01-01 00:00:37,35.38333333333333,False,3.0,10,0.3,2,11
1616,2015-05-25 00:00:00,False,HOU,4,1900-01-01 00:08:24,39.6,True,4.0,11,0.36363636363636365,3,26
1617,2015-05-25 00:00:00,False,HOU,4,1900-01-01 00:07:18,40.7,False,4.0,12,0.3333333333333333,2,1
1618,2015-05-25 00:00:00,False,HOU,4,1900-01-01 00:05:15,42.75,False,4.0,13,0.3076923076923077,3,26
1619,2015-05-25 00:00:00,False,HOU,4,1900-01-01 00:04:29,43.516666666666666,True,5.0,14,0.35714285714285715,3,25
1620,2015-05-25 00:00:00,False,HOU,4,1900-01-01 00:03:44,44.266666666666666,True,6.0,15,0.4,3,25
1621,2015-05-25 00:00:00,False,HOU,4,1900-01-01 00:03:10,44.833333333333336,False,6.0,16,0.375,3,24
1622,2015-05-25 00:00:00,False,HOU,4,1900-01-01 00:01:35,46.416666666666664,True,7.0,17,0.4117647058823529,2,10
1623,2015-05-25 00:00:00,False,HOU,4,1900-01-01 00:00:51,47.15,False,7.0,18,0.3888888888888889,2,0
1624,2015-05-27 00:00:00,True,HOU,1,1900-01-01 00:11:41,0.31666666666666643,False,0.0,1,0.0,2,7
1625,2015-05-27 00:00:00,True,HOU,1,1900-01-01 00:09:32,2.466666666666667,False,0.0,2,0.0,2,4
1626,2015-05-27 00:00:00,True,HOU,1,1900-01-01 00:08:03,3.9499999999999993,False,0.0,3,0.0,2,20
1627,2015-05-27 00:00:00,True,HOU,1,1900-01-01 00:07:30,4.5,True,1.0,4,0.25,2,5
1628,2015-05-27 00:00:00,True,HOU,1,1900-01-01 00:06:36,5.4,False,1.0,5,0.2,3,28
1629,2015-05-27 00:00:00,True,HOU,1,1900-01-01 00:01:09,10.85,True,2.0,6,0.3333333333333333,3,27
1630,2015-05-27 00:00:00,True,HOU,1,1900-01-01 00:00:38,11.366666666666667,False,2.0,7,0.2857142857142857,3,27
1631,2015-05-27 00:00:00,True,HOU,2,1900-01-01 00:06:15,17.75,False,2.0,8,0.25,3,27
1632,2015-05-27 00:00:00,True,HOU,2,1900-01-01 00:05:36,18.4,True,3.0,9,0.3333333333333333,2,4
1633,2015-05-27 00:00:00,True,HOU,2,1900-01-01 00:03:20,20.666666666666668,False,3.0,10,0.3,2,5
1634,2015-05-27 00:00:00,True,HOU,2,1900-01-01 00:02:50,21.166666666666668,True,4.0,11,0.36363636363636365,3,23
1635,2015-05-27 00:00:00,True,HOU,2,1900-01-01 00:00:02,23.966666666666665,False,4.0,12,0.3333333333333333,3,30
1636,2015-05-27 00:00:00,True,HOU,3,1900-01-01 00:09:27,26.55,False,4.0,13,0.3076923076923077,3,26
1637,2015-05-27 00:00:00,True,HOU,3,1900-01-01 00:08:19,27.68333333333333,False,4.0,14,0.2857142857142857,2,8
1638,2015-05-27 00:00:00,True,HOU,3,1900-01-01 00:07:59,28.016666666666666,False,4.0,15,0.26666666666666666,3,26
1639,2015-05-27 00:00:00,True,HOU,3,1900-01-01 00:03:35,32.416666666666664,True,5.0,16,0.3125,2,3
1640,2015-05-27 00:00:00,True,HOU,3,1900-01-01 00:01:56,34.06666666666666,True,6.0,17,0.35294117647058826,3,27
1641,2015-05-27 00:00:00,True,HOU,3,1900-01-01 00:01:31,34.483333333333334,False,6.0,18,0.3333333333333333,3,28
1642,2015-05-27 00:00:00,True,HOU,4,1900-01-01 00:03:24,44.6,True,7.0,19,0.3684210526315789,2,10
1643,2015-05-27 00:00:00,True,HOU,4,1900-01-01 00:02:59,45.016666666666666,False,7.0,20,0.35,3,27
1644,2015-05-27 00:00:00,True,HOU,4,1900-01-01 00:01:16,46.733333333333334,False,7.0,21,0.3333333333333333,2,6
26,2015-10-30 00:00:00,False,HOU,1,1900-01-01 00:11:00,1.0,False,0.0,1,0.0,2,18
27,2015-10-30 00:00:00,False,HOU,1,1900-01-01 00:09:22,2.633333333333333,True,1.0,2,0.5,3,24
28,2015-10-30 00:00:00,False,HOU,1,1900-01-01 00:08:56,3.0666666666666664,True,2.0,3,0.6666666666666666,3,24
29,2015-10-30 00:00:00,False,HOU,1,1900-01-01 00:07:52,4.133333333333332,True,3.0,4,0.75,3,29
30,2015-10-30 00:00:00,False,HOU,1,1900-01-01 00:06:23,5.616666666666666,False,3.0,5,0.6,3,24
31,2015-10-30 00:00:00,False,HOU,1,1900-01-01 00:03:05,8.916666666666666,False,3.0,6,0.5,3,24
32,2015-10-30 00:00:00,False,HOU,2,1900-01-01 00:06:50,17.166666666666668,False,3.0,7,0.42857142857142855,3,23
33,2015-10-30 00:00:00,False,HOU,2,1900-01-01 00:04:05,19.916666666666664,True,4.0,8,0.5,3,26
34,2015-10-30 00:00:00,False,HOU,2,1900-01-01 00:03:49,20.183333333333334,True,5.0,9,0.5555555555555556,2,1
35,2015-10-30 00:00:00,False,HOU,2,1900-01-01 00:01:56,22.066666666666666,False,5.0,10,0.5,3,25
36,2015-10-30 00:00:00,False,HOU,3,1900-01-01 00:08:43,27.28333333333333,True,6.0,11,0.5454545454545454,2,8
37,2015-10-30 00:00:00,False,HOU,3,1900-01-01 00:06:41,29.316666666666666,True,7.0,12,0.5833333333333334,2,11
38,2015-10-30 00:00:00,False,HOU,4,1900-01-01 00:07:18,40.7,True,8.0,13,0.6153846153846154,2,1
39,2015-10-30 00:00:00,False,HOU,4,1900-01-01 00:05:12,42.8,True,9.0,14,0.6428571428571429,2,2
40,2015-10-30 00:00:00,False,HOU,4,1900-01-01 00:04:44,43.266666666666666,False,9.0,15,0.6,3,24
84,2015-11-04 00:00:00,True,LAC,1,1900-01-01 00:11:17,0.7166666666666668,True,1.0,1,1.0,3,25
85,2015-11-04 00:00:00,True,LAC,2,1900-01-01 00:09:42,14.3,True,2.0,2,1.0,3,26
86,2015-11-04 00:00:00,True,LAC,2,1900-01-01 00:07:56,16.066666666666666,True,3.0,3,1.0,3,29
87,2015-11-04 00:00:00,True,LAC,2,1900-01-01 00:06:57,17.05,False,3.0,4,0.75,2,18
88,2015-11-04 00:00:00,True,LAC,2,1900-01-01 00:05:57,18.05,False,3.0,5,0.6,3,23
89,2015-11-04 00:00:00,True,LAC,2,1900-01-01 00:02:08,21.866666666666667,True,4.0,6,0.6666666666666666,3,25
90,2015-11-04 00:00:00,True,LAC,3,1900-01-01 00:10:39,25.35,False,4.0,7,0.5714285714285714,2,16
91,2015-11-04 00:00:00,True,LAC,3,1900-01-01 00:07:49,28.183333333333334,False,4.0,8,0.5,3,30
92,2015-11-04 00:00:00,True,LAC,3,1900-01-01 00:06:56,29.066666666666666,False,4.0,9,0.4444444444444444,2,0
93,2015-11-04 00:00:00,True,LAC,3,1900-01-01 00:03:38,32.36666666666667,False,4.0,10,0.4,3,25
94,2015-11-04 00:00:00,True,LAC,3,1900-01-01 00:03:00,33.0,False,4.0,11,0.36363636363636365,2,8
95,2015-11-04 00:00:00,True,LAC,3,1900-01-01 00:02:35,33.416666666666664,False,4.0,12,0.3333333333333333,3,26
96,2015-11-04 00:00:00,True,LAC,4,1900-01-01 00:05:32,42.46666666666667,True,5.0,13,0.38461538461538464,3,24
97,2015-11-04 00:00:00,True,LAC,4,1900-01-01 00:04:56,43.06666666666666,True,6.0,14,0.42857142857142855,3,26
98,2015-11-04 00:00:00,True,LAC,4,1900-01-01 00:03:34,44.43333333333333,False,6.0,15,0.4,2,16
99,2015-11-04 00:00:00,True,LAC,4,1900-01-01 00:02:36,45.4,True,7.0,16,0.4375,2,22
100,2015-11-04 00:00:00,True,LAC,4,1900-01-01 00:01:08,46.86666666666667,True,8.0,17,0.47058823529411764,3,26
235,2015-11-17 00:00:00,True,TOR,1,1900-01-01 00:11:03,0.9499999999999993,False,0.0,1,0.0,3,23
236,2015-11-17 00:00:00,True,TOR,1,1900-01-01 00:09:51,2.1500000000000004,False,0.0,2,0.0,2,4
237,2015-11-17 00:00:00,True,TOR,1,1900-01-01 00:07:50,4.166666666666666,True,1.0,3,0.3333333333333333,2,2
238,2015-11-17 00:00:00,True,TOR,1,1900-01-01 00:02:54,9.1,False,1.0,4,0.25,2,3
239,2015-11-17 00:00:00,True,TOR,1,1900-01-01 00:02:39,9.35,True,2.0,5,0.4,3,26
240,2015-11-17 00:00:00,True,TOR,1,1900-01-01 00:02:08,9.866666666666667,False,2.0,6,0.3333333333333333,3,25
241,2015-11-17 00:00:00,True,TOR,1,1900-01-01 00:01:52,10.133333333333333,False,2.0,7,0.2857142857142857,3,23
242,2015-11-17 00:00:00,True,TOR,1,1900-01-01 00:01:12,10.8,False,2.0,8,0.25,2,20
243,2015-11-17 00:00:00,True,TOR,1,1900-01-01 00:00:19,11.683333333333334,True,3.0,9,0.3333333333333333,3,25
244,2015-11-17 00:00:00,True,TOR,2,1900-01-01 00:03:57,20.05,True,4.0,10,0.4,2,1
245,2015-11-17 00:00:00,True,TOR,2,1900-01-01 00:03:17,20.71666666666667,True,5.0,11,0.45454545454545453,2,5
246,2015-11-17 00:00:00,True,TOR,2,1900-01-01 00:02:08,21.866666666666667,False,5.0,12,0.4166666666666667,3,25
247,2015-11-17 00:00:00,True,TOR,2,1900-01-01 00:01:25,22.583333333333332,True,6.0,13,0.46153846153846156,3,25
248,2015-11-17 00:00:00,True,TOR,3,1900-01-01 00:11:44,24.266666666666666,True,7.0,14,0.5,2,20
249,2015-11-17 00:00:00,True,TOR,3,1900-01-01 00:05:56,30.066666666666666,True,8.0,15,0.5333333333333333,2,2
250,2015-11-17 00:00:00,True,TOR,3,1900-01-01 00:05:16,30.733333333333334,False,8.0,16,0.5,3,26
251,2015-11-17 00:00:00,True,TOR,3,1900-01-01 00:04:13,31.78333333333333,True,9.0,17,0.5294117647058824,2,14
252,2015-11-17 00:00:00,True,TOR,3,1900-01-01 00:03:15,32.75,True,10.0,18,0.5555555555555556,3,25
253,2015-11-17 00:00:00,True,TOR,3,1900-01-01 00:00:17,35.71666666666667,True,11.0,19,0.5789473684210527,2,8
254,2015-11-17 00:00:00,True,TOR,4,1900-01-01 00:06:24,41.6,False,11.0,20,0.55,2,11
255,2015-11-17 00:00:00,True,TOR,4,1900-01-01 00:05:18,42.7,True,12.0,21,0.5714285714285714,3,25
256,2015-11-17 00:00:00,True,TOR,4,1900-01-01 00:01:28,46.53333333333333,True,13.0,22,0.5909090909090909,2,16
257,2015-11-17 00:00:00,True,TOR,4,1900-01-01 00:00:26,47.56666666666667,False,13.0,23,0.5652173913043478,2,5
258,2015-11-19 00:00:00,False,LAC,1,1900-01-01 00:11:08,0.8666666666666671,True,1.0,1,1.0,3,26
259,2015-11-19 00:00:00,False,LAC,1,1900-01-01 00:10:39,1.3499999999999996,False,1.0,2,0.5,3,27
260,2015-11-19 00:00:00,False,LAC,2,1900-01-01 00:10:01,13.983333333333333,False,1.0,3,0.3333333333333333,3,26
261,2015-11-19 00:00:00,False,LAC,2,1900-01-01 00:09:03,14.95,False,1.0,4,0.25,2,3
262,2015-11-19 00:00:00,False,LAC,2,1900-01-01 00:08:01,15.983333333333333,False,1.0,5,0.2,2,3
263,2015-11-19 00:00:00,False,LAC,2,1900-01-01 00:07:54,16.099999999999998,True,2.0,6,0.3333333333333333,3,23
264,2015-11-19 00:00:00,False,LAC,2,1900-01-01 00:06:45,17.25,False,2.0,7,0.2857142857142857,3,26
265,2015-11-19 00:00:00,False,LAC,2,1900-01-01 00:02:33,21.45,True,3.0,8,0.375,2,3
266,2015-11-19 00:00:00,False,LAC,2,1900-01-01 00:00:07,23.883333333333333,True,4.0,9,0.4444444444444444,3,27
267,2015-11-19 00:00:00,False,LAC,3,1900-01-01 00:10:18,25.7,False,4.0,10,0.4,3,26
268,2015-11-19 00:00:00,False,LAC,3,1900-01-01 00:07:19,28.683333333333334,True,5.0,11,0.45454545454545453,2,20
269,2015-11-19 00:00:00,False,LAC,3,1900-01-01 00:06:50,29.166666666666668,True,6.0,12,0.5,2,3
270,2015-11-19 00:00:00,False,LAC,3,1900-01-01 00:06:28,29.53333333333333,False,6.0,13,0.46153846153846156,3,26
271,2015-11-19 00:00:00,False,LAC,3,1900-01-01 00:04:26,31.566666666666666,True,7.0,14,0.5,2,4
272,2015-11-19 00:00:00,False,LAC,3,1900-01-01 00:03:32,32.46666666666667,False,7.0,15,0.4666666666666667,3,26
273,2015-11-19 00:00:00,False,LAC,3,1900-01-01 00:02:47,33.21666666666667,True,8.0,16,0.5,2,3
274,2015-11-19 00:00:00,False,LAC,3,1900-01-01 00:01:01,34.983333333333334,False,8.0,17,0.47058823529411764,3,24
275,2015-11-19 00:00:00,False,LAC,3,1900-01-01 00:00:30,35.5,False,8.0,18,0.4444444444444444,2,15
276,2015-11-19 00:00:00,False,LAC,4,1900-01-01 00:06:31,41.483333333333334,True,9.0,19,0.47368421052631576,3,25
277,2015-11-19 00:00:00,False,LAC,4,1900-01-01 00:05:33,42.45,True,10.0,20,0.5,3,25
278,2015-11-19 00:00:00,False,LAC,4,1900-01-01 00:02:03,45.95,False,10.0,21,0.47619047619047616,3,25
279,2015-11-19 00:00:00,False,LAC,4,1900-01-01 00:01:47,46.21666666666667,True,11.0,22,0.5,3,24
400,2015-12-05 00:00:00,False,TOR,1,1900-01-01 00:10:18,1.6999999999999993,True,1.0,1,1.0,3,24
401,2015-12-05 00:00:00,False,TOR,1,1900-01-01 00:08:49,3.1833333333333336,True,2.0,2,1.0,3,24
402,2015-12-05 00:00:00,False,TOR,1,1900-01-01 00:08:26,3.5666666666666664,True,3.0,3,1.0,3,22
403,2015-12-05 00:00:00,False,TOR,1,1900-01-01 00:07:05,4.916666666666667,True,4.0,4,1.0,2,15
404,2015-12-05 00:00:00,False,TOR,1,1900-01-01 00:06:39,5.35,True,5.0,5,1.0,3,24
405,2015-12-05 00:00:00,False,TOR,1,1900-01-01 00:06:05,5.916666666666667,False,5.0,6,0.8333333333333334,3,25
406,2015-12-05 00:00:00,False,TOR,1,1900-01-01 00:02:40,9.333333333333334,False,5.0,7,0.7142857142857143,3,24
407,2015-12-05 00:00:00,False,TOR,1,1900-01-01 00:01:36,10.4,True,6.0,8,0.75,2,12
408,2015-12-05 00:00:00,False,TOR,1,1900-01-01 00:00:36,11.4,False,6.0,9,0.6666666666666666,2,1
409,2015-12-05 00:00:00,False,TOR,2,1900-01-01 00:02:10,21.833333333333332,True,7.0,10,0.7,3,24
410,2015-12-05 00:00:00,False,TOR,2,1900-01-01 00:01:25,22.583333333333332,True,8.0,11,0.7272727272727273,2,4
411,2015-12-05 00:00:00,False,TOR,3,1900-01-01 00:11:20,24.666666666666664,False,8.0,12,0.6666666666666666,3,24
412,2015-12-05 00:00:00,False,TOR,3,1900-01-01 00:07:43,28.28333333333333,True,9.0,13,0.6923076923076923,2,4
413,2015-12-05 00:00:00,False,TOR,3,1900-01-01 00:03:33,32.45,False,9.0,14,0.6428571428571429,2,9
414,2015-12-05 00:00:00,False,TOR,3,1900-01-01 00:01:58,34.03333333333333,False,9.0,15,0.6,2,15
415,2015-12-05 00:00:00,False,TOR,3,1900-01-01 00:01:50,34.166666666666664,True,10.0,16,0.625,3,23
416,2015-12-05 00:00:00,False,TOR,3,1900-01-01 00:01:05,34.916666666666664,False,10.0,17,0.5882352941176471,3,24
417,2015-12-05 00:00:00,False,TOR,3,1900-01-01 00:00:02,35.96666666666667,True,11.0,18,0.6111111111111112,2,8
418,2015-12-05 00:00:00,False,TOR,4,1900-01-01 00:07:06,40.9,True,12.0,19,0.631578947368421,3,25
419,2015-12-05 00:00:00,False,TOR,4,1900-01-01 00:05:06,42.9,False,12.0,20,0.6,2,10
420,2015-12-05 00:00:00,False,TOR,4,1900-01-01 00:04:23,43.61666666666667,False,12.0,21,0.5714285714285714,3,28
421,2015-12-05 00:00:00,False,TOR,4,1900-01-01 00:03:37,44.38333333333333,True,13.0,22,0.5909090909090909,3,25
422,2015-12-05 00:00:00,False,TOR,4,1900-01-01 00:02:33,45.45,True,14.0,23,0.6086956521739131,3,24
423,2015-12-05 00:00:00,False,TOR,4,1900-01-01 00:01:52,46.13333333333333,False,14.0,24,0.5833333333333334,3,25
624,2016-01-08 00:00:00,False,POR,1,1900-01-01 00:11:00,1.0,True,1.0,1,1.0,3,22
625,2016-01-08 00:00:00,False,POR,1,1900-01-01 00:09:49,2.1833333333333336,True,2.0,2,1.0,2,13
626,2016-01-08 00:00:00,False,POR,1,1900-01-01 00:08:56,3.0666666666666664,False,2.0,3,0.6666666666666666,2,20
627,2016-01-08 00:00:00,False,POR,1,1900-01-01 00:08:05,3.916666666666666,False,2.0,4,0.5,3,22
628,2016-01-08 00:00:00,False,POR,1,1900-01-01 00:06:56,5.066666666666666,False,2.0,5,0.4,3,24
629,2016-01-08 00:00:00,False,POR,1,1900-01-01 00:05:34,6.433333333333334,True,3.0,6,0.5,2,1
630,2016-01-08 00:00:00,False,POR,1,1900-01-01 00:05:05,6.916666666666667,True,4.0,7,0.5714285714285714,2,1
631,2016-01-08 00:00:00,False,POR,2,1900-01-01 00:06:31,17.483333333333334,False,4.0,8,0.5,3,24
632,2016-01-08 00:00:00,False,POR,2,1900-01-01 00:02:15,21.75,False,4.0,9,0.4444444444444444,2,1
633,2016-01-08 00:00:00,False,POR,2,1900-01-01 00:00:26,23.566666666666666,False,4.0,10,0.4,3,25
634,2016-01-08 00:00:00,False,POR,3,1900-01-01 00:10:27,25.55,False,4.0,11,0.36363636363636365,3,25
635,2016-01-08 00:00:00,False,POR,3,1900-01-01 00:07:11,28.816666666666666,True,5.0,12,0.4166666666666667,2,0
636,2016-01-08 00:00:00,False,POR,3,1900-01-01 00:04:36,31.4,False,5.0,13,0.38461538461538464,3,24
637,2016-01-08 00:00:00,False,POR,3,1900-01-01 00:03:07,32.88333333333333,True,6.0,14,0.42857142857142855,3,24
638,2016-01-08 00:00:00,False,POR,3,1900-01-01 00:02:23,33.61666666666667,True,7.0,15,0.4666666666666667,3,24
639,2016-01-08 00:00:00,False,POR,3,1900-01-01 00:01:58,34.03333333333333,False,7.0,16,0.4375,2,1
640,2016-01-08 00:00:00,False,POR,3,1900-01-01 00:01:34,34.43333333333333,False,7.0,17,0.4117647058823529,3,26
641,2016-01-08 00:00:00,False,POR,3,1900-01-01 00:00:10,35.833333333333336,True,8.0,18,0.4444444444444444,3,28
831,2016-01-27 00:00:00,True,DAL,1,1900-01-01 00:10:45,1.25,False,0.0,1,0.0,2,19
832,2016-01-27 00:00:00,True,DAL,1,1900-01-01 00:10:14,1.7666666666666675,False,0.0,2,0.0,3,28
833,2016-01-27 00:00:00,True,DAL,1,1900-01-01 00:05:54,6.1,False,0.0,3,0.0,3,23
834,2016-01-27 00:00:00,True,DAL,1,1900-01-01 00:04:45,7.25,False,0.0,4,0.0,3,23
835,2016-01-27 00:00:00,True,DAL,2,1900-01-01 00:05:29,18.516666666666666,True,1.0,5,0.2,2,1
836,2016-01-27 00:00:00,True,DAL,2,1900-01-01 00:04:16,19.733333333333334,False,1.0,6,0.16666666666666666,2,17
