"Date","Team","Opponent","Minutes","Rebounds","DefRebounds","FTDefRebounds","DefFTReboundPct","Def2ptRebounds","Def2ptReboundPct","Def3ptRebounds","Def3ptReboundPct","DefFGReboundPct","OffRebounds","FTOffRebounds","OffFTReboundPct","Off2ptRebounds","Off2ptReboundPct","Off3ptRebounds","Off3ptReboundPct","OffFGReboundPct","DefAtRimReboundPct","DefShortMidRangeReboundPct","DefLongMidRangeReboundPct","DefArc3ReboundPct","DefCorner3ReboundPct","OffAtRimReboundPct","OffShortMidRangeReboundPct","OffLongMidRangeReboundPct","OffArc3ReboundPct","OffCorner3ReboundPct"
"2017-10-23","GSW","DAL","31:09",2,0,0,0,0,0,0,0,0,2,0,0,1,0.125,1,0.058823529411764705,0.08,0,0,0,0,0,0.3333333333333333,0,0,0.07692307692307693,0
"2017-10-21","GSW","MEM","30:05",6,6,0,0,4,0.25,2,0.2222222222222222,0.24,0,0,0,0,0,0,0,0,0.3333333333333333,0.16666666666666666,0.25,0.25,0,0,0,0,0,0
"2017-10-20","GSW","NOP","35:09",3,3,0,0,1,0.04,2,0.15384615384615385,0.07894736842105263,0,0,0,0,0,0,0,0,0,0.08333333333333333,0,0.16666666666666666,0,0,0,0,0,0
"2017-10-17","GSW","HOU","29:33",5,5,0,0,2,0.125,3,0.21428571428571427,0.16666666666666666,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0
"2019-04-09","GSW","NOP","09:25",1,1,0,0,0,0,1,0.125,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
"2019-04-07","GSW","LAC","29:35",5,5,0,0,3,0.13043478260869565,2,0.3333333333333333,0.1724137931034483,0,0,0,0,0,0,0,0,0,0.125,0.3333333333333333,0.25,0.5,0,0,0,0,0
"2019-04-05","GSW","CLE","36:06",6,5,0,0,4,0.18181818181818182,1,0.0625,0.13157894736842105,1,0,0,1,0.05,0,0,0.03125,0,0.23529411764705882,0,0.07692307692307693,0,0.25,0,0,0,0
"2019-04-04","GSW","LAL","29:29",10,9,0,0,4,0.19047619047619047,5,0.21739130434782608,0.20454545454545456,1,0,0,1,0.08333333333333333,0,0,0.034482758620689655,0.21428571428571427,0.3333333333333333,0,0.25,0,0.16666666666666666,0,0,0,0
"2019-04-02","GSW","DEN","30:14",4,4,0,0,1,0.041666666666666664,3,0.17647058823529413,0.0975609756097561,0,0,0,0,0,0,0,0,0,0.09090909090909091,0,0.1875,0,0,0,0,0,0
"2019-03-31","GSW","CHA","27:28",5,5,0,0,2,0.10526315789473684,3,0.23076923076923078,0.15625,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0.23076923076923078,0,0,0,0,0,0
"2019-03-29","GSW","MIN","41:55",3,3,0,0,0,0,3,0.15789473684210525,0.06976744186046512,0,0,0,0,0,0,0,0,0,0,0,0.17647058823529413,0,0,0,0,0,0
"2019-03-27","GSW","MEM","33:23",10,10,0,0,7,0.25,3,0.2727272727272727,0.2564102564102564,0,0,0,0,0,0,0,0,0.13333333333333333,0.3333333333333333,1,0.2,1,0,0,0,0,0
"2019-03-24","GSW","DET","35:26",9,7,0,0,4,0.19047619047619047,3,0.23076923076923078,0.20588235294117646,2,0,0,2,0.15384615384615385,0,0,0.09523809523809523,0,0.3076923076923077,0,0.3333333333333333,0,0,0.25,0,0,0
"2019-03-21","GSW","IND","29:28",4,3,0,0,1,0.043478260869565216,2,0.14285714285714285,0.08108108108108109,1,0,0,0,0,1,0.06666666666666667,0.04,0.125,0,0,0.18181818181818182,0,0,0,0,0.09090909090909091,0
"2019-03-19","GSW","MIN","32:35",3,2,0,0,1,0.05555555555555555,1,0.047619047619047616,0.05128205128205128,1,0,0,0,0,1,0.07142857142857142,0.03125,0,0,0.16666666666666666,0.058823529411764705,0,0,0,0,0.125,0
"2019-03-18","GSW","SAS","37:15",7,6,0,0,5,0.20833333333333334,1,0.1,0.17647058823529413,1,0,0,1,0.0625,0,0,0.02702702702702703,0,0.38461538461538464,0,0.1111111111111111,0,0,0,0.16666666666666666,0,0
"2019-03-16","GSW","OKC","33:06",7,6,0,0,2,0.08695652173913043,4,0.17391304347826086,0.13043478260869565,1,0,0,1,0.07142857142857142,0,0,0.034482758620689655,0,0,0.4,0.1875,0.14285714285714285,0.1111111111111111,0,0,0,0
"2019-03-13","GSW","HOU","35:21",4,2,0,0,1,0.14285714285714285,1,0.047619047619047616,0.07142857142857142,2,0,0,2,0.11764705882352941,0,0,0.05714285714285714,0,0.25,0,0,0.125,0.25,0,0.2,0,0
"2019-03-10","GSW","PHX","34:56",7,7,0,0,4,0.17391304347826086,3,0.2727272727272727,0.20588235294117646,0,0,0,0,0,0,0,0,0,0.1875,0.25,0.2727272727272727,0,0,0,0,0,0
"2019-03-08","GSW","DEN","34:22",7,7,0,0,4,0.14814814814814814,3,0.21428571428571427,0.17073170731707318,0,0,0,0,0,0,0,0,0.25,0.14285714285714285,0.1111111111111111,0.25,0.16666666666666666,0,0,0,0,0
"2019-03-05","GSW","BOS","30:51",3,3,0,0,0,0,3,0.2,0.10344827586206896,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0
"2019-03-02","GSW","PHI","35:56",4,3,0,0,1,0.045454545454545456,2,0.14285714285714285,0.08333333333333333,1,0,0,1,0.0625,0,0,0.03225806451612903,0,0,0.3333333333333333,0.15384615384615385,0,0,0.14285714285714285,0,0,0
"2019-02-28","GSW","ORL","37:23",8,7,0,0,6,0.24,1,0.06666666666666667,0.175,1,0,0,1,0.045454545454545456,0,0,0.022222222222222223,0,0.3,0.3,0.1,0,0,0,0.16666666666666666,0,0
"2019-02-27","GSW","MIA","34:23",6,5,0,0,3,0.21428571428571427,2,0.125,0.16666666666666666,1,0,0,0,0,1,0.04,0.029411764705882353,0.14285714285714285,0,0.3333333333333333,0.1,0.16666666666666666,0,0,0,0.06666666666666667,0
"2019-02-25","GSW","CHA","35:03",5,5,0,0,1,0.07692307692307693,4,0.2,0.15151515151515152,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0.2222222222222222,0,0,0,0,0,0
"2019-02-23","GSW","HOU","35:42",9,9,0,0,6,0.2608695652173913,3,0.16666666666666666,0.21951219512195122,0,0,0,0,0,0,0,0,0.25,0.23529411764705882,0.5,0.2,0,0,0,0,0,0
"2019-02-21","GSW","SAC","36:14",6,6,0,0,5,0.20833333333333334,1,0.05263157894736842,0.13953488372093023,0,0,0,0,0,0,0,0,0.3333333333333333,0.17647058823529413,0.25,0,0.25,0,0,0,0,0
"2019-02-13","GSW","POR","32:37",7,6,0,0,3,0.13043478260869565,3,0.1875,0.15384615384615385,1,0,0,0,0,1,0.05263157894736842,0.02564102564102564,0.125,0.2,0,0.23076923076923078,0,0,0,0,0.08333333333333333,0
"2019-02-12","GSW","UTA","36:10",5,5,0,0,2,0.07692307692307693,3,0.2727272727272727,0.13513513513513514,0,0,0,0,0,0,0,0,0,0.1,0.125,0.2222222222222222,0.5,0,0,0,0,0
"2019-02-10","GSW","MIA","36:26",4,3,0,0,3,0.11538461538461539,0,0,0.06976744186046512,1,0,0,0,0,1,0.05,0.037037037037037035,0,0.2727272727272727,0,0,0,0,0,0,0.05263157894736842,0
"2019-02-08","GSW","PHX","35:33",7,7,0,0,2,0.07142857142857142,5,0.25,0.14583333333333334,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.2,0.3333333333333333,0.125,0,0,0,0,0
"2019-02-06","GSW","SAS","28:36",5,4,0,0,1,0.07692307692307693,3,0.17647058823529413,0.13333333333333333,1,0,0,0,0,1,0.125,0.05555555555555555,0,0,0.125,0.15384615384615385,0.25,0,0,0,0.14285714285714285,0
"2019-02-02","GSW","LAL","32:51",4,4,0,0,3,0.12,1,0.06666666666666667,0.1,0,0,0,0,0,0,0,0,0.3333333333333333,0.11764705882352941,0,0.08333333333333333,0,0,0,0,0,0
"2019-01-31","GSW","PHI","38:12",4,3,0,0,1,0.06666666666666667,2,0.1,0.08571428571428572,1,0,0,1,0.06666666666666667,0,0,0.027777777777777776,0,0.14285714285714285,0,0.07692307692307693,0.14285714285714285,0,0.16666666666666666,0,0,0
"2019-01-28","GSW","IND","26:49",6,5,0,0,3,0.16666666666666666,2,0.18181818181818182,0.1724137931034483,1,0,0,1,0.06666666666666667,0,0,0.041666666666666664,0.125,0.2,0.2,0.25,0,0.16666666666666666,0,0,0,0
"2019-01-26","GSW","BOS","38:04",3,3,0,0,2,0.08333333333333333,1,0.05263157894736842,0.06976744186046512,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0,0.07142857142857142,0,0,0,0,0,0
"2019-01-24","GSW","WAS","35:28",4,4,0,0,1,0.0625,3,0.14285714285714285,0.10810810810810811,0,0,0,0,0,0,0,0,0,0,0.5,0.125,0.2,0,0,0,0,0
"2019-01-21","GSW","LAL","30:08",5,4,0,0,2,0.09523809523809523,2,0.2222222222222222,0.13333333333333333,1,0,0,0,0,1,0.07142857142857142,0.038461538461538464,0.25,0.1111111111111111,0,0.2857142857142857,0,0,0,0,0.1,0
"2019-01-18","GSW","LAC","33:03",5,5,0,0,3,0.13043478260869565,2,0.14285714285714285,0.13513513513513514,0,0,0,0,0,0,0,0,0,0.3,0,0.1,0.25,0,0,0,0,0
"2019-01-16","GSW","NOP","35:08",5,4,0,0,3,0.13043478260869565,1,0.07692307692307693,0.1111111111111111,1,0,0,0,0,1,0.05263157894736842,0.029411764705882353,0,0.13333333333333333,0.25,0.08333333333333333,0,0,0,0,0.0625,0
"2019-01-15","GSW","DEN","29:42",6,5,0,0,2,0.14285714285714285,3,0.21428571428571427,0.17857142857142858,1,0,0,1,0.07692307692307693,0,0,0.04,0,0.2,1,0.2,0.25,0.125,0,0,0,0
"2019-01-13","GSW","DAL","36:52",6,3,0,0,2,0.08695652173913043,1,0.07142857142857142,0.08108108108108109,3,0,0,3,0.13043478260869565,0,0,0.07692307692307693,0.09090909090909091,0,0.25,0.09090909090909091,0,0.2857142857142857,0.09090909090909091,0,0,0
"2019-01-11","GSW","CHI","27:12",5,3,0,0,3,0.15,0,0,0.1111111111111111,2,0,0,1,0.1,1,0.1,0.1,0.3333333333333333,0.07692307692307693,0.25,0,0,0,0,0.16666666666666666,0.1,0
"2019-01-08","GSW","NYK","31:58",7,6,0,0,5,0.22727272727272727,1,0.09090909090909091,0.18181818181818182,1,0,0,0,0,1,0.047619047619047616,0.03125,0.2,0.3,0.14285714285714285,0.1111111111111111,0,0,0,0,0.058823529411764705,0
"2019-01-05","GSW","SAC","38:29",5,5,0,0,3,0.1,2,0.14285714285714285,0.11363636363636363,0,0,0,0,0,0,0,0,0.14285714285714285,0.08333333333333333,0,0.16666666666666666,0,0,0,0,0,0
"2019-01-03","GSW","HOU","40:14",3,3,0,0,0,0,3,0.12,0.06818181818181818,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.14285714285714285,0,0,0,0,0
"2018-12-31","GSW","PHX","31:53",9,8,0,0,5,0.29411764705882354,3,0.23076923076923078,0.26666666666666666,1,0,0,1,0.08333333333333333,0,0,0.041666666666666664,0,0.25,0.4444444444444444,0.3333333333333333,0,0,0,0.25,0,0
"2018-12-29","GSW","POR","36:11",5,4,0,0,4,0.15384615384615385,0,0,0.10256410256410256,1,0,0,1,0.05263157894736842,0,0,0.034482758620689655,0.2,0.1,0.16666666666666666,0,0,0,0,0.16666666666666666,0,0
"2018-12-27","GSW","POR","41:38",5,4,0,0,1,0.03125,3,0.13636363636363635,0.07407407407407407,1,0,0,0,0,1,0.041666666666666664,0.022222222222222223,0,0.0625,0,0.10526315789473684,0.3333333333333333,0,0,0,0.047619047619047616,0
"2018-12-25","GSW","LAL","36:48",2,2,0,0,1,0.06666666666666667,1,0.06666666666666667,0.06666666666666667,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0.07692307692307693,0,0,0,0,0,0
"2018-12-23","GSW","LAC","35:39",6,3,0,0,3,0.15789473684210525,0,0,0.14285714285714285,3,0,0,0,0,3,0.14285714285714285,0.08108108108108109,0.25,0.25,0,0,0,0,0,0,0.15789473684210525,0
"2018-12-22","GSW","DAL","39:29",5,3,0,0,1,0.045454545454545456,2,0.11764705882352941,0.07692307692307693,2,0,0,0,0,2,0.08333333333333333,0.046511627906976744,0,0.06666666666666667,0,0.18181818181818182,0,0,0,0,0.1111111111111111,0
"2018-12-19","GSW","UTA","37:00",3,2,0,0,1,0.041666666666666664,1,0.0625,0.05,1,0,0,0,0,1,0.0625,0.022727272727272728,0.07692307692307693,0,0,0.08333333333333333,0,0,0,0,0.1111111111111111,0
"2018-12-17","GSW","MEM","35:02",7,7,0,0,6,0.3333333333333333,1,0.07692307692307693,0.22580645161290322,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.5,0.08333333333333333,0,0,0,0,0,0
"2018-12-14","GSW","SAC","36:00",7,6,0,0,1,0.05555555555555555,5,0.20833333333333334,0.14285714285714285,1,0,0,1,0.05555555555555555,0,0,0.029411764705882353,0.25,0,0,0.25,0,0,0,0.1111111111111111,0,0
"2018-12-12","GSW","TOR","32:32",3,2,0,0,0,0,2,0.16666666666666666,0.06666666666666667,1,0,0,1,0.06666666666666667,0,0,0.03571428571428571,0,0,0,0.25,0,0,0.16666666666666666,0,0,0
"2018-12-10","GSW","MIN","35:45",7,6,0,0,6,0.2727272727272727,0,0,0.18181818181818182,1,0,0,0,0,1,0.047619047619047616,0.023255813953488372,0,0.2857142857142857,0.3333333333333333,0,0,0,0,0,0.0625,0
"2018-12-07","GSW","MIL","35:37",4,4,0,0,1,0.05263157894736842,3,0.13636363636363635,0.0975609756097561,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0.16666666666666666,0,0,0,0,0,0
"2018-12-05","GSW","CLE","33:47",9,9,0,0,6,0.2857142857142857,3,0.2,0.25,0,0,0,0,0,0,0,0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.25,0,0,0,0,0
"2018-12-03","GSW","ATL","29:06",3,3,0,0,2,0.14285714285714285,1,0.1,0.125,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.25,0.14285714285714285,0,0,0,0,0,0
"2018-12-01","GSW","DET","36:30",5,5,0,0,2,0.1,3,0.17647058823529413,0.13513513513513514,0,0,0,0,0,0,0,0,0.2,0,0.3333333333333333,0.08333333333333333,0.4,0,0,0,0,0
"2018-11-08","GSW","MIL","26:06",1,1,0,0,0,0,1,0.07692307692307693,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,0,0,0,0
"2018-11-05","GSW","MEM","32:04",5,3,0,0,2,0.125,1,0.07142857142857142,0.1,2,0,0,0,0,2,0.2222222222222222,0.07407407407407407,0,0.25,0,0.09090909090909091,0,0,0,0,0.125,1
"2018-11-02","GSW","MIN","35:28",9,8,0,0,2,0.08,6,0.2857142857142857,0.17391304347826086,1,0,0,1,0.05263157894736842,0,0,0.027777777777777776,0,0,0.25,0.23529411764705882,0.5,0,0.14285714285714285,0,0,0
"2018-10-31","GSW","NOP","36:54",2,2,0,0,0,0,2,0.10526315789473684,0.05405405405405406,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,0,0,0,0
"2018-10-29","GSW","CHI","24:50",8,8,0,0,4,0.2857142857142857,4,0.3076923076923077,0.2962962962962963,0,0,0,0,0,0,0,0,0.42857142857142855,0,1,0.2727272727272727,0.5,0,0,0,0,0
"2018-10-28","GSW","BKN","36:16",7,6,0,0,5,0.23809523809523808,1,0.07142857142857142,0.17142857142857143,1,0,0,1,0.05263157894736842,0,0,0.02702702702702703,0.2,0.2857142857142857,0.25,0.1,0,0,0,0.125,0,0
"2018-10-26","GSW","NYK","33:24",4,3,0,0,2,0.13333333333333333,1,0.05,0.08571428571428572,1,0,0,0,0,1,0.1,0.04,0.25,0,0,0.0625,0,0,0,0,0.1111111111111111,0
"2018-10-24","GSW","WAS","31:35",4,4,0,0,1,0.07142857142857142,3,0.17647058823529413,0.12903225806451613,0,0,0,0,0,0,0,0,0,0,0.25,0.21428571428571427,0,0,0,0,0,0
"2018-10-22","GSW","PHX","29:40",4,4,0,0,1,0.09090909090909091,3,0.15789473684210525,0.13333333333333333,0,0,0,0,0,0,0,0,0,0.25,0,0.21428571428571427,0,0,0,0,0,0
"2018-10-21","GSW","DEN","39:14",4,4,0,0,1,0.047619047619047616,3,0.13636363636363635,0.09302325581395349,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.17647058823529413,0,0,0,0,0,0
"2018-10-19","GSW","UTA","37:08",4,3,0,0,0,0,3,0.16666666666666666,0.08108108108108109,1,0,0,1,0.045454545454545456,0,0,0.03333333333333333,0,0,0,0.14285714285714285,0.25,0,0.14285714285714285,0,0,0
"2018-10-16","GSW","OKC","36:37",8,8,0,0,5,0.20833333333333334,3,0.16666666666666666,0.19047619047619047,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.3333333333333333,0.1875,0,0,0,0,0,0
"2014-04-14","GSW","MIN","41:57",5,4,0,0,4,0.18181818181818182,0,0,0.14814814814814814,1,0,0,0,0,1,0.058823529411764705,0.022222222222222223,0.2,0.1111111111111111,0.25,0,0,0,0,0,0,0.125
"2014-04-13","GSW","POR","45:26",1,0,0,0,0,0,0,0,0,1,0,0,1,0.047619047619047616,0,0,0.02631578947368421,0,0,0,0,0,0,0,0.14285714285714285,0,0
"2014-04-11","GSW","LAL","34:44",10,10,0,0,7,0.30434782608695654,3,0.25,0.2857142857142857,0,0,0,0,0,0,0,0,0,0.5,0.36363636363636365,0.3,0,0,0,0,0,0
"2014-04-10","GSW","DEN","33:32",7,7,0,0,3,0.1111111111111111,4,0.2222222222222222,0.15555555555555556,0,0,0,0,0,0,0,0,0.2,0.13333333333333333,0,0.23529411764705882,0,0,0,0,0,0
"2014-04-06","GSW","UTA","29:27",1,1,0,0,1,0.045454545454545456,0,0,0.038461538461538464,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0
"2014-04-04","GSW","SAC","28:33",2,1,0,0,1,0.038461538461538464,0,0,0.03333333333333333,1,0,0,1,0.05,0,0,0.03571428571428571,0,0.1,0,0,0,0,0,0.1,0,0
"2014-04-02","GSW","SAS","30:43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014-04-01","GSW","DAL","43:07",3,2,0,0,0,0,2,0.16666666666666666,0.05,1,0,0,0,0,1,0.07692307692307693,0.03225806451612903,0,0,0,0.1,0.5,0,0,0,0.08333333333333333,0
"2014-03-30","GSW","NYK","40:46",4,3,0,0,2,0.06666666666666667,1,0.08333333333333333,0.07142857142857142,1,0,0,0,0,1,0.058823529411764705,0.024390243902439025,0,0.09090909090909091,0.07142857142857142,0.09090909090909091,0,0,0,0,0.08333333333333333,0
"2014-03-28","GSW","MEM","38:04",5,4,0,0,3,0.13043478260869565,1,0.16666666666666666,0.13793103448275862,1,0,0,1,0.05263157894736842,0,0,0.037037037037037035,0,0.21428571428571427,0,0.2,0,0,0.2,0,0,0
"2014-03-22","GSW","SAS","39:25",6,6,0,0,3,0.1,3,0.1875,0.13043478260869565,0,0,0,0,0,0,0,0,0,0.25,0.07692307692307693,0.3,0,0,0,0,0,0
"2014-03-20","GSW","MIL","38:04",3,2,0,0,2,0.06666666666666667,0,0,0.05714285714285714,1,0,0,0,0,1,0.07692307692307693,0.041666666666666664,0,0,0.1111111111111111,0,0,0,0,0,0.14285714285714285,0
"2014-03-18","GSW","ORL","31:46",3,2,0,0,1,0.043478260869565216,1,0.25,0.07407407407407407,1,0,0,1,0.058823529411764705,0,0,0.038461538461538464,0,0,0.1,0.25,0,0,0,0.14285714285714285,0,0
"2014-03-16","GSW","POR","40:08",4,4,0,0,4,0.15384615384615385,0,0,0.10526315789473684,0,0,0,0,0,0,0,0,0.2,0.1,0.16666666666666666,0,0,0,0,0,0,0
"2014-03-14","GSW","CLE","36:01",4,4,0,0,3,0.14285714285714285,1,0.09090909090909091,0.125,0,0,0,0,0,0,0,0,0.375,0,0,0,1,0,0,0,0,0
"2014-03-12","GSW","LAC","29:18",5,4,0,0,4,0.17391304347826086,0,0,0.12903225806451613,1,0,0,1,0.05263157894736842,0,0,0.043478260869565216,0,0.3333333333333333,0.2,0,0,0.3333333333333333,0,0,0,0
"2014-03-11","GSW","DAL","22:17",2,2,0,0,2,0.11764705882352941,0,0,0.09090909090909091,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0,0,0,0,0,0
"2014-03-09","GSW","PHX","30:16",2,2,0,0,1,0.05555555555555555,1,0.16666666666666666,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.25,0,0,0,0,0,0
"2014-03-07","GSW","ATL","30:03",3,3,0,0,2,0.13333333333333333,1,0.08333333333333333,0.1111111111111111,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.2,0.1111111111111111,0,0,0,0,0,0
"2014-03-05","GSW","BOS","21:51",3,3,0,0,2,0.13333333333333333,1,0.16666666666666666,0.14285714285714285,0,0,0,0,0,0,0,0,0,0.25,0.125,0.16666666666666666,0,0,0,0,0,0
"2014-03-04","GSW","IND","32:00",8,7,0,0,4,0.16,3,0.42857142857142855,0.21875,1,0,0,1,0.03225806451612903,0,0,0.027777777777777776,0.125,0.2857142857142857,0.1,0.5,0,0,0.05555555555555555,0,0,0
"2016-01-16","GSW","DET","36:55",7,6,0,0,4,0.125,2,0.18181818181818182,0.13953488372093023,1,0,0,1,0.038461538461538464,0,0,0.025,0,0.14285714285714285,0.2857142857142857,0,0.5,0,0.125,0,0,0
"2016-01-14","GSW","LAL","29:31",6,4,0,0,0,0,4,0.36363636363636365,0.12121212121212122,2,0,0,1,0.07692307692307693,1,0.07142857142857142,0.07407407407407407,0,0,0,0.4444444444444444,0,0,0,0.16666666666666666,0.07692307692307693,0
"2016-01-13","GSW","DEN","39:49",5,3,0,0,2,0.07692307692307693,1,0.06666666666666667,0.07317073170731707,2,0,0,0,0,2,0.14285714285714285,0.05714285714285714,0.07692307692307693,0,0.125,0.07692307692307693,0,0,0,0,0.1,0.25
"2016-01-11","GSW","MIA","37:34",2,2,0,0,2,0.07142857142857142,0,0,0.05128205128205128,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
"2016-01-09","GSW","SAC","37:54",6,5,0,0,3,0.11538461538461539,2,0.16666666666666666,0.13157894736842105,1,0,0,0,0,1,0.07142857142857142,0.03333333333333333,0.2222222222222222,0.09090909090909091,0,0.18181818181818182,0,0,0,0,0.09090909090909091,0
"2016-01-08","GSW","POR","28:50",3,3,0,0,2,0.07692307692307693,1,0.07142857142857142,0.075,0,0,0,0,0,0,0,0,0.08333333333333333,0,0.1111111111111111,0.08333333333333333,0,0,0,0,0,0
"2016-01-05","GSW","LAL","26:08",1,0,0,0,0,0,0,0,0,1,0,0,1,0.09090909090909091,0,0,0.045454545454545456,0,0,0,0,0,0.14285714285714285,0,0,0,0
"2016-01-04","GSW","CHA","31:51",3,3,0,0,2,0.08,1,0.1111111111111111,0.08823529411764706,0,0,0,0,0,0,0,0,0.14285714285714285,0,0.1,0.1111111111111111,0,0,0,0,0,0
"2016-01-02","GSW","DEN","14:23",1,1,0,0,1,0.1111111111111111,0,0,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
"2015-12-28","GSW","SAC","30:22",14,14,0,0,9,0.3333333333333333,5,0.38461538461538464,0.35,0,0,0,0,0,0,0,0,0.16666666666666666,0.42857142857142855,0.5,0.4444444444444444,0.25,0,0,0,0,0
"2015-12-25","GSW","CLE","36:35",7,6,0,0,5,0.14705882352941177,1,0.047619047619047616,0.10909090909090909,1,0,0,1,0.043478260869565216,0,0,0.030303030303030304,0.19047619047619047,0,0.2,0,0.2,0.09090909090909091,0,0,0,0
"2015-12-23","GSW","UTA","34:13",5,4,0,0,3,0.125,1,0.09090909090909091,0.11428571428571428,1,0,0,1,0.05,0,0,0.03125,0.16666666666666666,0.15384615384615385,0,0,0.25,0.09090909090909091,0,0,0,0
"2015-12-18","GSW","MIL","39:20",10,8,0,0,6,0.1935483870967742,2,0.18181818181818182,0.19047619047619047,2,1,0.2,0,0,1,0.07692307692307693,0.03225806451612903,0,0.16666666666666666,0.5,0.25,0,0,0,0,0,0.5
"2015-12-16","GSW","PHX","29:35",2,2,0,0,1,0.045454545454545456,1,0.08333333333333333,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0.1,0.09090909090909091,0,0,0,0,0,0
"2015-12-12","GSW","MIL","35:14",7,5,0,0,4,0.14814814814814814,1,0.14285714285714285,0.14705882352941177,2,0,0,1,0.047619047619047616,1,0.0625,0.05405405405405406,0,0.3333333333333333,0.2222222222222222,0,0.5,0.14285714285714285,0,0,0.07692307692307693,0
"2015-12-11","GSW","BOS","46:55",11,8,0,0,4,0.10810810810810811,4,0.23529411764705882,0.14814814814814814,3,0,0,1,0.03333333333333333,2,0.10526315789473684,0.061224489795918366,0.25,0.07142857142857142,0,0.26666666666666666,0,0,0.1,0,0.14285714285714285,0
"2015-12-08","GSW","IND","35:39",7,7,0,0,3,0.10344827586206896,4,0.2857142857142857,0.16279069767441862,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.2,0.2857142857142857,0,0,0,0,0,0
"2015-12-06","GSW","BKN","32:14",5,5,0,0,2,0.08333333333333333,3,0.3333333333333333,0.15151515151515152,0,0,0,0,0,0,0,0,0.2,0,0.1,0.2,0.5,0,0,0,0,0
"2015-12-05","GSW","TOR","37:51",2,1,0,0,1,0.034482758620689655,0,0,0.027777777777777776,1,0,0,1,0.05263157894736842,0,0,0.03333333333333333,0,0,0.1,0,0,0,0,0.2,0,0
"2015-12-02","GSW","CHA","30:49",3,3,0,0,0,0,3,0.17647058823529413,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0.21428571428571427,0,0,0,0,0,0
"2015-11-30","GSW","UTA","37:16",6,4,0,0,2,0.08333333333333333,2,0.2222222222222222,0.12121212121212122,2,0,0,1,0.05263157894736842,1,0.08333333333333333,0.06451612903225806,0,0.2857142857142857,0,0.2857142857142857,0,0.08333333333333333,0,0,0.1,0
"2015-11-28","GSW","SAC","29:48",4,4,0,0,4,0.13333333333333333,0,0,0.0975609756097561,0,0,0,0,0,0,0,0,0.2727272727272727,0,0.2,0,0,0,0,0,0,0
"2015-11-27","GSW","PHX","30:39",6,5,0,0,3,0.15789473684210525,2,0.15384615384615385,0.15625,1,1,0.25,0,0,0,0,0,0.14285714285714285,0,0.2222222222222222,0.1111111111111111,0.25,0,0,0,0,0
"2015-11-24","GSW","LAL","30:10",4,4,0,0,3,0.125,1,0.07692307692307693,0.10810810810810811,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0.07692307692307693,0,0,0,0,0,0
"2015-11-22","GSW","DEN","27:37",4,4,0,0,2,0.07407407407407407,2,0.3333333333333333,0.12121212121212122,0,0,0,0,0,0,0,0,0.07142857142857142,0,0.125,0.5,0,0,0,0,0,0
"2015-11-20","GSW","CHI","36:05",5,4,0,0,2,0.07142857142857142,2,0.16666666666666666,0.1,1,0,0,0,0,1,0.06666666666666667,0.03571428571428571,0,0.1,0.09090909090909091,0.2,0,0,0,0,0.07142857142857142,0
"2015-11-19","GSW","LAC","36:46",11,11,0,0,8,0.36363636363636365,3,0.21428571428571427,0.3055555555555556,0,0,0,0,0,0,0,0,0.375,0.3333333333333333,0.375,0.1111111111111111,0.4,0,0,0,0,0
"2015-11-17","GSW","TOR","39:35",2,2,0,0,1,0.038461538461538464,1,0.14285714285714285,0.06060606060606061,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0
