date,home,vs,quarter,time_left,shot_made,shot_value,shot_distance,x,y,shot_description,game_score
2012-02-18,False,MEM,4,05:46,False,3,26,76,247,Missed 3-pointer from 26 ft,GSW trails 84-87
2012-02-18,False,MEM,4,05:17,True,3,23,12,47,Made 3-pointer from 23 ft,GSW now trails 87-89
2012-02-20,True,LAC,1,10:12,True,3,24,468,124,Made 3-pointer from 24 ft,GSW now trails 3-4
2012-02-20,True,LAC,1,07:58,False,3,23,470,83,Missed 3-pointer from 23 ft,GSW trails 7-10
2012-02-20,True,LAC,1,01:31,True,3,28,140,308,Made 3-pointer from 28 ft,GSW now leads 23-19
2012-02-20,True,LAC,2,04:47,False,3,27,208,316,Missed 3-pointer from 27 ft,GSW leads 42-41
2012-02-20,True,LAC,2,01:36,False,2,8,186,105,Missed 2-pointer from 8 ft,GSW trails 48-51
2012-02-20,True,LAC,2,00:26,True,3,27,120,297,Made 3-pointer from 27 ft,GSW now trails 54-56
2012-02-22,False,PHO,1,10:56,True,2,15,109,124,Made 2-pointer from 15 ft,GSW now leads 5-0
2012-02-22,False,PHO,1,09:08,False,3,25,77,244,Missed 3-pointer from 25 ft,GSW leads 7-3
2012-02-22,False,PHO,1,05:38,True,2,4,280,67,Made 2-pointer from 4 ft,GSW now leads 19-9
2012-02-22,False,PHO,1,04:31,True,3,23,474,39,Made 3-pointer from 23 ft,GSW now leads 24-12
2012-02-22,False,PHO,1,03:59,False,2,16,312,196,Missed 2-pointer from 16 ft,GSW leads 24-14
2012-02-22,False,PHO,1,03:41,False,3,26,183,307,Missed 3-pointer from 26 ft,GSW leads 26-14
2012-02-22,False,PHO,1,02:29,False,2,2,225,51,Missed 2-pointer from 2 ft,GSW leads 30-16
2012-03-05,False,WAS,1,05:54,True,3,26,252,311,Made 3-pointer from 26 ft,GSW now leads 19-13
2012-03-05,False,WAS,1,03:46,True,2,5,283,67,Made 2-pointer from 5 ft,GSW now leads 26-19
2012-03-05,False,WAS,3,04:37,False,3,26,22,187,Missed 3-pointer from 26 ft,GSW leads 76-61
2012-03-05,False,WAS,3,03:33,True,2,1,233,53,Made 2-pointer from 1 ft,GSW now leads 82-61
2012-03-05,False,WAS,3,01:32,False,2,19,373,185,Missed 2-pointer from 19 ft,GSW leads 84-66
2012-03-05,False,WAS,3,00:34,True,2,9,253,143,Made 2-pointer from 9 ft,GSW now leads 86-71
2012-03-05,False,WAS,3,00:34,True,3,27,153,308,Made 3-pointer from 27 ft,GSW now leads 89-71
2012-03-07,True,MEM,1,04:53,True,2,6,211,108,Made 2-pointer from 6 ft,GSW now trails 11-23
2012-03-07,True,MEM,1,02:51,True,2,22,230,269,Made 2-pointer from 22 ft,GSW now trails 16-27
2012-03-07,True,MEM,2,09:51,True,2,18,107,174,Made 2-pointer from 18 ft,GSW now trails 30-35
2012-03-07,True,MEM,2,09:22,True,3,26,197,305,Made 3-pointer from 26 ft,GSW now trails 33-35
2012-03-07,True,MEM,2,03:51,False,2,18,293,218,Missed 2-pointer from 18 ft,GSW leads 46-42
2012-03-07,True,MEM,2,02:11,True,2,17,354,174,Made 2-pointer from 17 ft,GSW now leads 49-46
2012-03-07,True,MEM,2,00:28,False,2,17,109,163,Missed 2-pointer from 17 ft,GSW trails 51-54
2012-03-07,True,MEM,3,06:35,False,3,26,98,264,Missed 3-pointer from 26 ft,GSW trails 58-69
2012-03-07,True,MEM,3,04:20,True,2,20,376,203,Made 2-pointer from 20 ft,GSW now trails 66-73
2012-03-07,True,MEM,3,00:21,False,2,2,236,65,Missed 2-pointer from 2 ft,GSW trails 73-82
2012-03-07,True,MEM,4,10:33,True,2,1,252,54,Made 2-pointer from 1 ft,GSW now trails 75-86
2012-03-10,True,DAL,1,11:47,True,2,4,272,81,Made 2-pointer from 4 ft,GSW now leads 2-0
2012-03-10,True,DAL,1,06:35,True,3,27,324,308,Made 3-pointer from 27 ft,GSW now leads 11-5
2012-03-10,True,DAL,2,08:54,True,3,25,63,228,Made 3-pointer from 25 ft,GSW now leads 31-19
2012-03-10,True,DAL,2,07:33,False,3,29,235,343,Missed 3-pointer from 29 ft,GSW leads 33-21
2012-03-10,True,DAL,2,04:12,True,2,2,249,62,Made 2-pointer from 2 ft,GSW now leads 46-27
2012-03-10,True,DAL,2,03:43,False,2,1,233,62,Missed 2-pointer from 1 ft,GSW leads 46-27
2012-03-10,True,DAL,2,01:54,False,3,27,443,222,Missed 3-pointer from 27 ft,GSW leads 48-34
2012-03-11,False,LAC,1,11:22,False,3,26,367,272,Missed 3-pointer from 26 ft,GSW tied 0-0
2012-03-11,False,LAC,1,10:22,False,2,16,236,209,Missed 2-pointer from 16 ft,GSW tied 2-2
2012-03-11,False,LAC,1,07:08,False,2,5,244,100,Missed 2-pointer from 5 ft,GSW tied 4-4
