"Date","Team","Opponent","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtsMade","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"2014-02-24","GSW","DET","35:44",67,19,3,6,0.5,3,9,0.3333333333333333,0.3333333333333333,4,4,2,6,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.49787666666666663,0.5,0.5588235294117647,0,0,0,0,0,27.272727272727273
"2014-02-26","GSW","CHI","28:19",57,5,1,5,0.2,1,5,0.2,0.2,0,0,2,0,3,0,0,0,0.5,0.539605,0.25,0.25,0,1,0.2,0,0,23.076923076923077
"2014-02-28","GSW","NYK","30:18",67,27,4,8,0.5,5,11,0.45454545454545453,0.45454545454545453,4,0,8,9,6,0,0,0.6,0.5789473684210527,0.5221947368421053,0.6052631578947368,0.6428571428571429,0,1,0.125,0,0,32
"2014-03-02","GSW","TOR","43:12",83,34,9,16,0.5625,4,11,0.36363636363636365,0.36363636363636365,4,6,12,6,6,0.3333333333333333,0.3333333333333333,0.5,0.4074074074074074,0.5348611111111111,0.5555555555555556,0.5862068965517241,0,0,0,0,0,34.65346534653465
"2014-03-04","GSW","IND","32:00",63,19,5,13,0.38461538461538464,2,5,0.4,0.4,3,2,8,3,3,0.2,0.2,0.5,0.2777777777777778,0.4863333333333333,0.4444444444444444,0.475,0,1,0.07692307692307693,0,0,32.3943661971831
"2014-03-05","GSW","BOS","21:51",42,14,5,6,0.8333333333333334,1,4,0.25,0.25,1,8,2,3,0,0.8,0.8,1,0.4,0.600085,0.65,0.7,0,1,0.16666666666666666,0,0,18.867924528301884
"2014-03-16","GSW","POR","40:08",83,37,5,12,0.4166666666666667,6,12,0.5,0.5454545454545454,9,2,8,0,18,0.2,0.2,0,0.5,0.5102413043478261,0.5833333333333334,0.6379310344827587,0,1,0.08333333333333333,0,0,35.55555555555555
"2014-03-18","GSW","ORL","31:46",62,23,6,7,0.8571428571428571,3,6,0.5,0.5,2,0,12,9,0,0,0,1,0.46153846153846156,0.503423076923077,0.8076923076923077,0.8214285714285714,0,0,0,0,0,25.757575757575758
"2014-03-20","GSW","MIL","38:04",76,31,6,9,0.6666666666666666,3,5,0.6,0.75,10,0,12,3,6,0,0,0.3333333333333333,0.35714285714285715,0.5269346153846154,0.75,0.8157894736842105,2,0,0,0,0,27.160493827160494
"2014-03-22","GSW","SAS","39:25",82,20,4,9,0.4444444444444444,1,4,0.25,0.25,9,0,8,3,0,0,0,1,0.3076923076923077,0.5272307692307693,0.4230769230769231,0.5555555555555556,0,2,0.2222222222222222,0,0,25.274725274725274
"2010-03-20","GSW","MEM","25:21",57,9,3,7,0.42857142857142855,1,3,0.3333333333333333,0.3333333333333333,0,2,4,3,0,0.3333333333333333,0.3333333333333333,1,0.3,0.53486,0.45,0.45,0,1,0.14285714285714285,0,0,19.999999999999996
"2014-03-28","GSW","MEM","38:04",69,33,8,14,0.5714285714285714,5,8,0.625,0.625,2,2,14,6,9,0.125,0.125,0.4,0.36363636363636365,0.4586022727272727,0.7045454545454546,0.717391304347826,0,0,0,0,0,32.5
"2014-03-30","GSW","NYK","40:46",74,32,4,9,0.4444444444444444,6,12,0.5,0.5,6,2,6,6,12,0.25,0.25,0.3333333333333333,0.5714285714285714,0.4703285714285714,0.6190476190476191,0.64,0,0,0,0,0,31.03448275862069
"2014-04-14","GSW","MIN","41:57",93,32,3,8,0.375,7,13,0.5384615384615384,0.5384615384615384,5,0,6,6,15,0,0,0.2857142857142857,0.6190476190476191,0.5152047619047619,0.6428571428571429,0.6956521739130435,0,0,0,0,0,25.454545454545453
"2014-04-01","GSW","DAL","43:07",78,23,7,9,0.7777777777777778,3,8,0.375,0.375,0,4,10,3,6,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.47058823529411764,0.5338911764705883,0.6764705882352942,0.6764705882352942,0,0,0,0,0,20.224719101123597
"2014-04-02","GSW","SAS","30:43",61,11,4,11,0.36363636363636365,1,4,0.25,0.25,0,0,8,3,0,0,0,1,0.26666666666666666,0.45231333333333335,0.36666666666666664,0.36666666666666664,0,0,0,0,0,29.23076923076923
"2014-04-04","GSW","SAC","28:33",56,13,3,7,0.42857142857142855,2,5,0.4,0.4,1,0,6,6,0,0,0,1,0.4166666666666667,0.4671416666666666,0.5,0.5,0,0,0,0,0,20.96774193548387
"2014-04-06","GSW","UTA","29:27",65,31,7,8,0.875,5,10,0.5,0.5,2,2,12,3,12,0.14285714285714285,0.14285714285714285,0.2,0.5555555555555556,0.5053833333333333,0.8055555555555556,0.8611111111111112,0,1,0.125,0,0,34.32835820895522
"2014-04-10","GSW","DEN","33:32",69,24,6,12,0.5,2,7,0.2857142857142857,0.2857142857142857,6,4,8,3,3,0.3333333333333333,0.3333333333333333,0.5,0.3684210526315789,0.4650921052631579,0.47368421052631576,0.5454545454545454,0,0,0,0,0,31.16883116883117
"2014-04-11","GSW","LAL","34:44",75,30,8,15,0.5333333333333333,4,5,0.8,0.8,2,0,16,6,6,0,0,0.5,0.25,0.48182,0.7,0.7142857142857143,0,0,0,0,0,31.03448275862069
"2010-03-22","GSW","PHX","33:55",80,14,4,10,0.4,2,5,0.4,0.4,0,2,6,6,0,0.25,0.25,1,0.3333333333333333,0.5121633333333333,0.4666666666666667,0.4666666666666667,0,0,0,0,0,18.823529411764703
"2014-04-13","GSW","POR","45:26",90,47,9,15,0.6,7,14,0.5,0.5,8,2,16,9,12,0.1111111111111111,0.1111111111111111,0.42857142857142855,0.4827586206896552,0.4982431034482758,0.6724137931034483,0.734375,0,0,0,0,0,36.08247422680412
"2010-03-24","GSW","MEM","40:23",88,30,8,13,0.6153846153846154,4,6,0.6666666666666666,0.6666666666666666,2,6,10,12,0,0.375,0.375,1,0.3157894736842105,0.48026315789473684,0.7368421052631579,0.75,0,2,0.15384615384615385,0,0,28.125
"2012-10-31","GSW","PHX","30:22",56,5,2,8,0.25,0,6,0,0,1,2,2,0,0,0.5,0.5,0,0.42857142857142855,0.49697857142857144,0.14285714285714285,0.15625,0,2,0.25,0,0,25.675675675675677
"2012-11-02","GSW","MEM","42:30",83,26,4,10,0.4,6,10,0.6,0.6,0,4,4,15,3,0.5,0.5,0.8333333333333334,0.5,0.4595225,0.65,0.6190476190476191,0,0,0,0,0,25.26315789473684
"2012-11-03","GSW","LAC","43:03",89,23,4,9,0.4444444444444444,2,7,0.2857142857142857,0.3333333333333333,9,2,6,3,3,0.25,0.25,0.5,0.4375,0.4595166666666667,0.4375,0.5227272727272727,0,0,0,0,0,24.038461538461537
"2012-11-05","GSW","SAC","39:02",75,12,1,9,0.1111111111111111,2,6,0.3333333333333333,0.3333333333333333,4,0,2,3,3,0,0,0.5,0.4,0.45065000000000005,0.26666666666666666,0.35294117647058826,0,1,0.1111111111111111,0,0,24.39024390243902
"2012-11-07","GSW","CLE","36:28",74,21,6,8,0.75,2,6,0.3333333333333333,0.3333333333333333,3,4,8,6,0,0.3333333333333333,0.3333333333333333,1,0.42857142857142855,0.5115571428571429,0.6428571428571429,0.7,0,0,0,0,0,22.5
"2012-11-14","GSW","ATL","32:31",63,12,4,7,0.5714285714285714,0,5,0,0,4,4,4,0,0,0.5,0.5,0,0.4166666666666667,0.4825875,0.3333333333333333,0.42857142857142855,0,0,0,0,0,24
"2010-03-27","GSW","DAL","36:53",84,17,3,11,0.2727272727272727,3,5,0.6,0.6,2,0,6,9,0,0,0,1,0.3125,0.472471875,0.46875,0.5,0,0,0,0,0,25
"2012-11-16","GSW","MIN","29:09",57,17,7,9,0.7777777777777778,0,3,0,0,3,6,8,0,0,0.42857142857142855,0.42857142857142855,0,0.25,0.5006,0.5833333333333334,0.6071428571428571,0,1,0.1111111111111111,0,0,22.535211267605632
"2012-11-18","GSW","OKC","33:20",66,22,5,9,0.5555555555555556,4,8,0.5,0.5,0,6,4,12,0,0.6,0.6,1,0.47058823529411764,0.4899117647058824,0.6470588235294118,0.6470588235294118,0,0,0,0,0,27.027027027027028
"2012-11-19","GSW","DAL","43:16",87,31,6,14,0.42857142857142855,3,7,0.42857142857142855,0.42857142857142855,10,0,12,6,3,0,0,0.6666666666666666,0.3333333333333333,0.460347619047619,0.5,0.5961538461538461,0,1,0.07142857142857142,0,0,29.126213592233007
"2012-11-09","GSW","LAL","30:15",63,18,4,10,0.4,2,6,0.3333333333333333,0.3333333333333333,4,2,6,3,3,0.25,0.25,0.5,0.375,0.48,0.4375,0.5,0,1,0.1,0,0,25
"2012-11-10","GSW","DEN","37:12",71,19,4,11,0.36363636363636365,3,6,0.5,0.5,2,2,6,3,6,0.25,0.25,0.3333333333333333,0.35294117647058826,0.39704117647058823,0.5,0.5277777777777778,0,1,0.09090909090909091,0,0,27.160493827160497
"2012-11-29","GSW","DEN","45:07",90,20,3,10,0.3,4,7,0.5714285714285714,0.5714285714285714,2,2,4,9,3,0.3333333333333333,0.3333333333333333,0.75,0.4117647058823529,0.48693235294117654,0.5294117647058824,0.5555555555555556,0,1,0.1,0,0,21
"2012-12-01","GSW","IND","37:07",69,20,4,9,0.4444444444444444,3,5,0.6,0.6,3,4,4,3,6,0.5,0.5,0.3333333333333333,0.35714285714285715,0.5228107142857142,0.6071428571428571,0.6666666666666666,0,0,0,0,0,23.17073170731707
"2012-12-03","GSW","ORL","44:12",84,25,6,15,0.4,3,6,0.5,0.5,4,0,12,6,3,0,0,0.6666666666666666,0.2857142857142857,0.4559738095238095,0.5,0.5208333333333334,0,0,0,0,0,25.263157894736842
"2012-12-05","GSW","DET","37:16",72,22,3,9,0.3333333333333333,4,6,0.6666666666666666,0.6666666666666666,4,4,2,9,3,0.6666666666666666,0.6666666666666666,0.75,0.4,0.49268999999999996,0.6,0.6470588235294118,0,1,0.1111111111111111,0,0,22.36842105263158
"2012-12-07","GSW","BKN","43:00",81,28,5,10,0.5,5,9,0.5555555555555556,0.5555555555555556,3,2,8,9,6,0.2,0.2,0.6,0.47368421052631576,0.4934052631578948,0.6578947368421053,0.6666666666666666,0,0,0,0,0,22.340425531914892
"2010-03-28","GSW","LAC","39:51",79,18,6,13,0.46153846153846156,2,2,1,1,0,4,8,3,3,0.3333333333333333,0.3333333333333333,0.5,0.13333333333333333,0.48452666666666666,0.6,0.6,0,1,0.07692307692307693,0,0,20.224719101123597
"2012-12-08","GSW","WAS","35:27",75,22,5,7,0.7142857142857143,2,8,0.25,0.25,6,2,8,6,0,0.2,0.25,1,0.5333333333333333,0.5158966666666667,0.5333333333333333,0.5789473684210527,2,0,0,0,0,25.88235294117647
"2012-11-21","GSW","BKN","41:35",74,25,5,9,0.5555555555555556,2,4,0.5,0.5,9,4,6,0,6,0.4,0.4,0,0.3076923076923077,0.44318076923076927,0.6153846153846154,0.6944444444444444,0,0,0,1,0.25,20.689655172413794
"2012-11-23","GSW","DEN","25:46",48,6,0,3,0,2,2,1,1,0,0,0,6,0,0,0,1,0.4,0.47673,0.6,0.6,0,0,0,0,0,16.071428571428573
"2012-11-24","GSW","MIN","38:53",72,20,2,9,0.2222222222222222,5,10,0.5,0.5,1,2,2,3,12,0.5,0.5,0.2,0.5263157894736842,0.4642416666666667,0.5,0.5,0,0,0,0,0,25.58139534883721
"2012-12-22","GSW","LAL","44:32",95,20,5,13,0.38461538461538464,3,10,0.3,0.3333333333333333,1,2,8,6,3,0.2,0.2,0.6666666666666666,0.43478260869565216,0.489425,0.41304347826086957,0.4166666666666667,0,0,0,1,0.1,25
"2012-12-10","GSW","CHA","36:34",71,27,6,15,0.4,4,7,0.5714285714285714,0.5714285714285714,3,2,10,9,3,0.16666666666666666,0.16666666666666666,0.75,0.3181818181818182,0.5262613636363637,0.5454545454545454,0.5625,0,3,0.2,0,0,32.53012048192771
"2012-12-12","GSW","MIA","41:45",83,9,3,7,0.42857142857142855,1,3,0.3333333333333333,0.3333333333333333,0,0,6,0,3,0,0,0,0.3,0.43052999999999997,0.45,0.45,0,0,0,0,0,17.58241758241758
"2012-12-14","GSW","ORL","42:54",83,25,6,14,0.42857142857142855,2,5,0.4,0.4,7,4,8,3,3,0.3333333333333333,0.3333333333333333,0.5,0.2631578947368421,0.4597447368421053,0.47368421052631576,0.5434782608695652,0,0,0,0,0,26.08695652173913
"2010-03-31","GSW","UTA","33:37",77,15,5,12,0.4166666666666667,1,4,0.25,0.25,2,4,6,3,0,0.4,0.4,1,0.25,0.513303125,0.40625,0.4411764705882353,0,1,0.08333333333333333,0,0,23.863636363636363
"2012-12-15","GSW","ATL","36:12",77,18,3,9,0.3333333333333333,3,11,0.2727272727272727,0.2727272727272727,3,0,6,0,9,0,0,0,0.55,0.5397575,0.375,0.4090909090909091,0,0,0,0,0,29.411764705882355
"2012-12-18","GSW","NOP","39:16",75,13,4,10,0.4,1,3,0.3333333333333333,0.3333333333333333,2,6,2,0,3,0.75,0.75,0,0.23076923076923078,0.46129615384615386,0.4230769230769231,0.4642857142857143,0,0,0,0,0,17.97752808988764
"2012-12-19","GSW","SAC","41:46",87,32,4,12,0.3333333333333333,7,12,0.5833333333333334,0.6363636363636364,3,0,8,9,12,0,0,0.42857142857142855,0.5,0.48243478260869566,0.6041666666666666,0.64,0,0,0,0,0,29.591836734693878
"2012-12-21","GSW","CHA","35:41",68,27,1,4,0.25,8,13,0.6153846153846154,0.6153846153846154,1,2,0,18,6,1,1,0.75,0.7647058823529411,0.510085294117647,0.7647058823529411,0.75,0,1,0.25,0,0,23.75
"2012-12-26","GSW","UTA","37:50",72,23,3,11,0.2727272727272727,4,7,0.5714285714285714,0.5714285714285714,5,0,6,6,6,0,0,0.5,0.3888888888888889,0.5069944444444444,0.5,0.575,0,0,0,0,0,27.160493827160497
"2012-12-28","GSW","PHI","39:23",80,11,4,7,0.5714285714285714,1,4,0.25,0.25,0,2,6,0,3,0.25,0.25,0,0.36363636363636365,0.4885681818181818,0.5,0.5,0,0,0,0,0,17.045454545454547
"2012-12-29","GSW","BOS","34:43",66,22,4,8,0.5,4,5,0.8,0.8,2,2,6,6,6,0.25,0.25,0.5,0.38461538461538464,0.4905576923076923,0.7692307692307693,0.7857142857142857,0,2,0.25,0,0,26.38888888888889
"2010-04-02","GSW","NYK","29:23",65,15,6,16,0.375,1,5,0.2,0.2,0,2,10,0,3,0.16666666666666666,0.16666666666666666,0,0.23809523809523808,0.48912000000000005,0.35714285714285715,0.35714285714285715,0,1,0.0625,0,0,32.857142857142854
"2013-01-09","GSW","MEM","40:31",75,24,6,14,0.42857142857142855,4,8,0.5,0.5,0,2,10,12,0,0.16666666666666666,0.16666666666666666,1,0.36363636363636365,0.47990227272727276,0.5454545454545454,0.5217391304347826,0,0,0,0,0,31.707317073170728
"2013-01-02","GSW","LAC","43:08",87,31,5,8,0.625,6,8,0.75,0.75,3,4,6,15,3,0.4,0.4,0.8333333333333334,0.5,0.5051,0.875,0.8611111111111112,0,0,0,0,0,20.792079207920793
"2013-01-05","GSW","LAC","28:59",54,10,3,6,0.5,1,5,0.2,0.25,1,4,2,3,0,0.6666666666666666,0.6666666666666666,1,0.45454545454545453,0.49414499999999995,0.4090909090909091,0.45454545454545453,0,0,0,0,0,21.666666666666664
"2010-04-04","GSW","TOR","44:14",93,29,5,12,0.4166666666666667,5,11,0.45454545454545453,0.5,4,4,6,6,9,0.4,0.5,0.4,0.4782608695652174,0.5012454545454545,0.5434782608695652,0.5576923076923077,2,0,0,0,0,31
"2013-01-19","GSW","NOP","38:28",76,20,3,9,0.3333333333333333,2,8,0.25,0.25,8,2,4,6,0,0.3333333333333333,0.3333333333333333,1,0.47058823529411764,0.47557941176470586,0.35294117647058826,0.45454545454545453,0,0,0,0,0,27.058823529411764
"2013-01-21","GSW","LAC","36:39",73,28,3,6,0.5,6,8,0.75,0.75,4,2,4,15,3,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.5714285714285714,0.5036535714285714,0.8571428571428571,0.875,0,0,0,0,0,23.076923076923077
"2013-01-23","GSW","OKC","41:36",87,31,8,13,0.6153846153846154,3,14,0.21428571428571427,0.21428571428571427,6,2,14,6,3,0.125,0.14285714285714285,0.6666666666666666,0.5185185185185185,0.5569259259259259,0.46296296296296297,0.5166666666666667,2,1,0.07692307692307693,0,0,30.693069306930692
"2013-01-25","GSW","CHI","36:39",69,21,4,11,0.36363636363636365,3,7,0.42857142857142855,0.42857142857142855,4,2,6,9,0,0.25,0.25,1,0.3888888888888889,0.4963527777777778,0.4722222222222222,0.525,0,1,0.09090909090909091,0,0,28.94736842105263
"2013-01-26","GSW","MIL","36:50",77,26,3,10,0.3,5,9,0.5555555555555556,0.5555555555555556,5,0,6,12,3,0,0,0.8,0.47368421052631576,0.5369,0.5526315789473685,0.5909090909090909,0,1,0.1,0,0,25.84269662921348
"2013-01-28","GSW","TOR","26:16",54,17,6,9,0.6666666666666666,1,3,0.3333333333333333,0.3333333333333333,2,2,10,3,0,0.16666666666666666,0.16666666666666666,1,0.25,0.5180541666666666,0.625,0.6538461538461539,0,0,0,0,0,24.193548387096776
"2010-04-06","GSW","WAS","33:21",65,27,7,15,0.4666666666666667,3,6,0.5,0.5,4,6,8,3,6,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.47621428571428576,0.5476190476190477,0.5869565217391305,0,1,0.06666666666666667,0,0,35.21126760563381
"2013-01-11","GSW","POR","43:36",86,22,4,14,0.2857142857142857,3,8,0.375,0.375,5,2,6,6,3,0.25,0.25,0.6666666666666666,0.36363636363636365,0.47396590909090913,0.38636363636363635,0.44,0,1,0.07142857142857142,0,0,25
"2013-01-13","GSW","DEN","41:00",83,29,4,9,0.4444444444444444,7,9,0.7777777777777778,0.7777777777777778,0,0,8,15,6,0,0,0.7142857142857143,0.5,0.5417388888888889,0.8055555555555556,0.8055555555555556,0,1,0.1111111111111111,0,0,21.590909090909086
"2013-02-08","GSW","MEM","39:55",74,32,7,13,0.5384615384615384,4,9,0.4444444444444444,0.4444444444444444,6,2,12,6,6,0.14285714285714285,0.14285714285714285,0.5,0.4090909090909091,0.48828636363636363,0.5909090909090909,0.64,0,1,0.07692307692307693,0,0,32.5
"2013-02-09","GSW","DAL","30:45",63,18,7,20,0.35,1,3,0.3333333333333333,0.3333333333333333,1,0,14,3,0,0,0,1,0.13043478260869565,0.4689978260869565,0.3695652173913043,0.391304347826087,0,1,0.05,0,0,37.83783783783784
"2013-02-12","GSW","HOU","34:36",74,27,8,14,0.5714285714285714,2,5,0.4,0.4,5,6,10,6,0,0.375,0.375,1,0.2631578947368421,0.4670947368421053,0.5789473684210527,0.6136363636363636,0,0,0,0,0,27.160493827160494
"2013-02-19","GSW","UTA","37:32",72,29,8,13,0.6153846153846154,4,9,0.4444444444444444,0.4444444444444444,1,6,10,9,3,0.375,0.375,0.75,0.4090909090909091,0.4887181818181818,0.6363636363636364,0.6304347826086957,0,2,0.15384615384615385,0,0,31.32530120481928
"2013-02-20","GSW","PHX","40:44",81,20,6,10,0.6,2,6,0.3333333333333333,0.4,2,4,8,0,6,0.3333333333333333,0.3333333333333333,0,0.375,0.4710066666666667,0.5625,0.5882352941176471,0,0,0,0,0,20.87912087912088
"2013-02-22","GSW","SAS","44:56",92,19,3,8,0.375,3,9,0.3333333333333333,0.3333333333333333,4,2,4,6,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5294117647058824,0.4852970588235294,0.4411764705882353,0.5,0,0,0,0,0,21
"2010-04-07","GSW","MIN","44:15",91,27,9,17,0.5294117647058824,3,5,0.6,0.6,0,8,10,6,3,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.22727272727272727,0.48551363636363637,0.6136363636363636,0.6136363636363636,0,1,0.058823529411764705,0,0,26.262626262626263
"2013-02-24","GSW","MIN","33:34",67,18,5,10,0.5,1,5,0.2,0.2,5,2,8,3,0,0.2,0.25,1,0.3333333333333333,0.46656333333333333,0.43333333333333335,0.5,2,0,0,0,0,29.487179487179485
"2013-02-26","GSW","IND","36:43",73,38,7,10,0.7,7,10,0.7,0.7,3,0,14,12,9,0,0,0.5714285714285714,0.5,0.4778725,0.875,0.8636363636363636,0,0,0,0,0,35
"2013-02-02","GSW","PHX","42:25",83,29,5,10,0.5,6,10,0.6,0.6,1,6,4,12,6,0.6,0.6,0.6666666666666666,0.5,0.49449,0.7,0.725,0,0,0,0,0,23.157894736842103
"2013-02-05","GSW","HOU","28:10",58,7,2,7,0.2857142857142857,1,5,0.2,0,0,4,0,0,3,1,1,0,0.4166666666666667,0.5608590909090909,0.2916666666666667,0.2916666666666667,0,0,0,0,0,21.875000000000004
"2013-02-06","GSW","OKC","36:08",79,14,3,13,0.23076923076923078,2,7,0.2857142857142857,0.2857142857142857,2,2,4,3,3,0.3333333333333333,0.3333333333333333,0.5,0.35,0.49767,0.3,0.3333333333333333,0,4,0.3076923076923077,1,0.14285714285714285,29.34782608695652
"2013-03-13","GSW","DET","42:54",78,31,6,10,0.6,5,7,0.7142857142857143,0.7142857142857143,4,0,12,6,9,0,0,0.4,0.4117647058823529,0.4575,0.7941176470588235,0.8157894736842105,0,0,0,0,0,25.84269662921348
"2013-03-15","GSW","CHI","29:48",60,8,2,8,0.25,0,5,0,0,4,0,4,0,0,0,0,0,0.38461538461538464,0.4994730769230769,0.15384615384615385,0.26666666666666666,0,0,0,0,0,24.242424242424246
"2013-03-17","GSW","HOU","44:31",89,29,7,11,0.6363636363636364,5,11,0.45454545454545453,0.45454545454545453,0,4,10,12,3,0.2857142857142857,0.2857142857142857,0.8,0.5,0.5050363636363636,0.6590909090909091,0.6590909090909091,0,0,0,0,0,24.752475247524753
"2013-03-18","GSW","NOP","38:40",70,30,4,10,0.4,6,9,0.6666666666666666,0.6666666666666666,4,4,4,9,9,0.5,0.5,0.5,0.47368421052631576,0.49710789473684214,0.6842105263157895,0.7142857142857143,0,1,0.1,0,0,36.36363636363636
"2013-03-20","GSW","SAS","35:37",67,24,4,12,0.3333333333333333,4,8,0.5,0.5,4,2,6,12,0,0.25,0.25,1,0.4,0.4979125,0.5,0.5217391304347826,0,1,0.08333333333333333,0,0,30.487804878048777
"2013-03-23","GSW","WAS","31:39",64,35,7,8,0.875,6,10,0.6,0.6,3,4,10,15,3,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.5555555555555556,0.5002861111111111,0.8888888888888888,0.875,0,0,0,0,0,30.985915492957748
"2013-03-25","GSW","LAL","43:00",89,25,6,15,0.4,3,9,0.3333333333333333,0.3333333333333333,4,0,12,6,3,0,0,0.6666666666666666,0.375,0.48035625,0.4375,0.44642857142857145,0,0,0,0,0,29.591836734693878
"2013-02-27","GSW","NYK","48:00",94,54,7,15,0.4666666666666667,11,13,0.8461538461538461,0.8461538461538461,7,0,14,12,21,0,0,0.36363636363636365,0.4642857142857143,0.49752857142857143,0.8392857142857143,0.84375,0,2,0.13333333333333333,0,0,35
"2013-03-01","GSW","BOS","42:04",88,25,3,11,0.2727272727272727,3,11,0.2727272727272727,0.2727272727272727,10,2,4,9,0,0.3333333333333333,0.3333333333333333,1,0.5,0.4935386363636363,0.3409090909090909,0.46296296296296297,0,1,0.09090909090909091,0,0,29.702970297029704
"2013-03-02","GSW","PHI","41:54",88,30,8,11,0.7272727272727273,3,9,0.3333333333333333,0.3333333333333333,5,2,14,3,6,0.125,0.125,0.3333333333333333,0.45,0.579195,0.625,0.6521739130434783,0,1,0.09090909090909091,0,0,25.49019607843137
"2013-03-04","GSW","TOR","41:57",89,26,6,11,0.5454545454545454,2,5,0.4,0.4,8,4,8,6,0,0.3333333333333333,0.3333333333333333,1,0.3125,0.50745,0.5625,0.65,0,0,0,0,0,26.804123711340207
"2013-03-06","GSW","SAC","34:15",67,13,1,6,0.16666666666666666,2,5,0.4,0.4,5,2,0,3,3,1,1,0.5,0.45454545454545453,0.4886227272727273,0.36363636363636365,0.5,0,0,0,0,0,25.333333333333332
"2013-03-08","GSW","HOU","42:56",89,24,5,13,0.38461538461538464,3,8,0.375,0.375,5,0,10,3,6,0,0,0.3333333333333333,0.38095238095238093,0.4854785714285714,0.4523809523809524,0.5,0,1,0.07692307692307693,0,0,24
"2013-03-09","GSW","MIL","39:14",79,16,5,12,0.4166666666666667,2,6,0.3333333333333333,0.3333333333333333,0,4,6,6,0,0.4,0.4,1,0.3333333333333333,0.46304999999999996,0.4444444444444444,0.4444444444444444,0,1,0.08333333333333333,1,0.16666666666666666,25
"2013-03-11","GSW","NYK","36:56",70,26,3,8,0.375,6,10,0.6,0.6,2,2,4,6,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.4835472222222222,0.6666666666666666,0.6842105263157895,0,0,0,0,0,25.925925925925924
"2013-04-12","GSW","LAL","44:16",89,47,8,16,0.5,9,15,0.6,0.6428571428571429,4,2,14,15,12,0.125,0.125,0.5555555555555556,0.4838709677419355,0.5013866666666666,0.6935483870967742,0.7121212121212122,0,0,0,0,0,32.69230769230769
"2013-04-15","GSW","SAS","38:42",85,35,6,10,0.6,7,13,0.5384615384615384,0.5384615384615384,2,4,8,12,9,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.5652173913043478,0.5085478260869565,0.717391304347826,0.7291666666666666,0,0,0,0,0,29.03225806451613
"2013-04-17","GSW","POR","31:41",60,15,1,5,0.2,4,11,0.36363636363636365,0.36363636363636365,1,0,2,6,6,0,0,0.5,0.6875,0.542153125,0.4375,0.46875,0,0,0,0,0,23.61111111111111
"2013-03-27","GSW","SAC","45:35",91,17,3,9,0.3333333333333333,2,9,0.2222222222222222,0.2222222222222222,5,4,2,6,0,0.6666666666666666,0.6666666666666666,1,0.5,0.5213,0.3333333333333333,0.40476190476190477,0,0,0,0,0,22.857142857142858
"2010-04-10","GSW","LAC","41:12",90,29,5,9,0.5555555555555556,5,10,0.5,0.5,4,2,8,12,3,0.2,0.2,0.8,0.5263157894736842,0.5172552631578947,0.6578947368421053,0.6904761904761905,0,0,0,0,0,22.77227722772277
"2013-03-30","GSW","POR","37:28",76,39,7,10,0.7,7,12,0.5833333333333334,0.5833333333333334,4,0,14,6,15,0,0,0.2857142857142857,0.5454545454545454,0.5038886363636363,0.7954545454545454,0.8125,0,0,0,0,0,30.681818181818183
"2013-04-03","GSW","NOP","35:58",70,20,2,4,0.5,4,10,0.4,0.4,4,4,0,6,6,1,1,0.5,0.7142857142857143,0.5700107142857143,0.5714285714285714,0.625,0,0,0,0,0,22.78481012658228
"2013-04-05","GSW","PHX","40:57",81,18,3,7,0.42857142857142855,3,8,0.375,0.42857142857142855,3,0,6,3,6,0,0,0.3333333333333333,0.5333333333333333,0.5137035714285714,0.5,0.5294117647058824,0,1,0.14285714285714285,0,0,22.47191011235955
"2010-04-11","GSW","OKC","34:35",79,25,6,10,0.6,3,6,0.5,0.5,4,4,8,3,6,0.3333333333333333,0.4,0.3333333333333333,0.375,0.476940625,0.65625,0.6578947368421053,2,0,0,0,0,27.38095238095238
